PheCode	Phenotype	Total_Cases	Total_Controls	Total_Prevalence	index	Female_Controls	Male_Controls	Female_Cases	Male_Cases	index	Female_Prevalence	Male_Prevalence	index	30-39_Controls	40-49_Controls	50-59_Controls	60-69_Controls	70-79_Controls	30-39_Cases	40-49_Cases	50-59_Cases	60-69_Cases	70-79_Cases	index	30-39_Prevalence	40-49_Prevalence	50-59_Prevalence	60-69_Prevalence	70-79_Prevalence	index	AsianG_Controls	BlackG_Controls	ChineseG_Controls	MixedG_Controls	OtherEthnicityG_Controls	WhiteG_Controls	AsianG_Cases	BlackG_Cases	ChineseG_Cases	MixedG_Cases	OtherEthnicityG_Cases	WhiteG_Cases	index	AsianG_Prevalence	BlackG_Prevalence	ChineseG_Prevalence	MixedG_Prevalence	OtherEthnicityG_Prevalence	WhiteG_Prevalence	index	African_Controls	Any other Asian background_Controls	Any other Black background_Controls	Any other mixed background_Controls	Any other white background_Controls	Asian or Asian British_Controls	Bangladeshi_Controls	Black or Black British_Controls	British_Controls	Caribbean_Controls	Chinese_Controls	Do not know_Controls	Indian_Controls	Irish_Controls	Mixed_Controls	Other ethnic group_Controls	Pakistani_Controls	Prefer not to answer_Controls	White_Controls	White and Asian_Controls	White and Black African_Controls	White and Black Caribbean_Controls	African_Cases	Any other Asian background_Cases	Any other Black background_Cases	Any other mixed background_Cases	Any other white background_Cases	Asian or Asian British_Cases	Bangladeshi_Cases	Black or Black British_Cases	British_Cases	Caribbean_Cases	Chinese_Cases	Do not know_Cases	Indian_Cases	Irish_Cases	Mixed_Cases	Other ethnic group_Cases	Pakistani_Cases	Prefer not to answer_Cases	White_Cases	White and Asian_Cases	White and Black African_Cases	White and Black Caribbean_Cases	index	African_Prevalence	Any other Asian background_Prevalence	Any other Black background_Prevalence	Any other mixed background_Prevalence	Any other white background_Prevalence	Asian or Asian British_Prevalence	Bangladeshi_Prevalence	Black or Black British_Prevalence	British_Prevalence	Caribbean_Prevalence	Chinese_Prevalence	Do not know_Prevalence	Indian_Prevalence	Irish_Prevalence	Mixed_Prevalence	Other ethnic group_Prevalence	Pakistani_Prevalence	Prefer not to answer_Prevalence	White_Prevalence	White and Asian_Prevalence	White and Black African_Prevalence	White and Black Caribbean_Prevalence	index	0_Controls	1_Controls	2_Controls	3_Controls	4_Controls	0_Cases	1_Cases	2_Cases	3_Cases	4_Cases	index	0.0_Prevalence	1.0_Prevalence	2.0_Prevalence	3.0_Prevalence	4.0_Prevalence
170.1	Bone cancer	194	500495	0.0003874660717531242	0	272422.0	228073.0	71.0	123.0	Status	0.0002605571519268385	0.0005390103244579221	0	6.0	117335.0	166479.0	214261.0	2414.0		26.0	63.0	103.0	2.0	Status	0.0	0.00022153867127921542	0.00037828295565082683	0.0004804911272415144	0.0008278145695364238	0	9849.0	8035.0	1569.0	2954.0	6412.0	471676.0	7.0	2.0		1.0	5.0	179.0	Status	0.0007102272727272727	0.00024884907303720296	0.0	0.00033840947546531303	0.0007791803023219573	0.00037935382691716736	0	3376.0	1805.0	123.0	1029.0	16296.0	43.0	236.0	27.0	441630.0	4509.0	1569.0	217.0	5932.0	13180.0	49.0	4540.0	1833.0	1655.0	570.0	831.0	425.0	620.0	1.0	1.0		1.0	8.0				168.0	1.0			5.0	3.0		3.0	1.0	2.0					Status	0.0002961208172934557	0.0005537098560354374	0.0	0.000970873786407767	0.0004906771344455348	0.0	0.0	0.0	0.0003802642836771556	0.00022172949002217295	0.0	0.0	0.0008421761832575374	0.00022756580444511872	0.0	0.0006603565925599824	0.0005452562704471102	0.0012070006035003018	0.0	0.0	0.0	0.0	0	100202.0	100042.0	100081.0	100082.0	100088.0	38.0	35.0	32.0	47.0	42.0	Status	0.0003790901835594573	0.0003497307073553364	0.00031963880814679413	0.00046939448111935604	0.000419454708878458
172.11	Melanomas of skin	3701	481506	0.007627672313054016	0	263070.0	218436.0	2019.0	1682.0	Status	0.007616309994002014	0.007641355999963656	0	6.0	115791.0	161989.0	201539.0	2181.0		491.0	1015.0	2162.0	33.0	Status	0.0	0.004222493593161452	0.006226841059115114	0.010613595416811896	0.014905149051490514	0	9845.0	8026.0	1562.0	2937.0	6337.0	452799.0	1.0	3.0	3.0	3.0	13.0	3678.0	Status	0.00010156408693885842	0.0003736455349358575	0.0019169329073482429	0.0010204081632653062	0.002047244094488189	0.008057361049954324	0	3376.0	1802.0	122.0	1022.0	15867.0	43.0	236.0	27.0	423803.0	4501.0	1562.0	215.0	5931.0	12582.0	48.0	4510.0	1833.0	1612.0	547.0	826.0	424.0	617.0		1.0		1.0	94.0				3467.0	3.0	3.0			114.0		5.0		8.0	3.0	2.0			Status	0.0	0.0005546311702717693	0.0	0.0009775171065493646	0.005889355303552409	0.0	0.0	0.0	0.008114307112598591	0.0006660746003552398	0.0019169329073482429	0.0	0.0	0.008979206049149339	0.0	0.0011074197120708748	0.0	0.0049382716049382715	0.005454545454545455	0.0024154589371980675	0.0	0.0	0	95841.0	95722.0	96054.0	96578.0	97311.0	883.0	881.0	784.0	669.0	484.0	Status	0.009129068276746206	0.009119799592145171	0.008095995373716929	0.00687938959556593	0.004949128278541848
172.2	Other non-epithelial cancer of skin	15902	481506	0.03196973108594956	0	263070.0	218436.0	7504.0	8398.0	Status	0.027733632943298323	0.03702266855938704	0	6.0	115791.0	161989.0	201539.0	2181.0		1128.0	3662.0	10909.0	203.0	Status	0.0	0.009647704821286532	0.022106718341573548	0.051349035999397497	0.08515100671140939	0	9845.0	8026.0	1562.0	2937.0	6337.0	452799.0	17.0	12.0	4.0	17.0	72.0	15780.0	Status	0.001723788278239708	0.001492908683752177	0.002554278416347382	0.005754908598510494	0.011234201903573101	0.03367628510880769	0	3376.0	1802.0	122.0	1022.0	15867.0	43.0	236.0	27.0	423803.0	4501.0	1562.0	215.0	5931.0	12582.0	48.0	4510.0	1833.0	1612.0	547.0	826.0	424.0	617.0	5.0	5.0		9.0	356.0				14906.0	7.0	4.0	2.0	10.0	500.0	1.0	29.0	2.0	41.0	18.0	3.0	1.0	3.0	Status	0.0014788524105294291	0.002767017155506364	0.0	0.008729388942774006	0.021944153362510016	0.0	0.0	0.0	0.033976964229135945	0.0015527950310559005	0.002554278416347382	0.009216589861751152	0.00168321831341525	0.038220455587830604	0.02040816326530612	0.006389072482925755	0.0010899182561307902	0.024803387779794312	0.03185840707964602	0.0036188178528347406	0.002352941176470588	0.004838709677419355	0	95841.0	95722.0	96054.0	96578.0	97311.0	3621.0	3624.0	3353.0	2924.0	2380.0	Status	0.03640586354587682	0.03647856984679806	0.03373001901274558	0.029386343993085567	0.02387376994914285
159.4	Malignant neoplasm of retroperitoneum and peritoneum	290	477985	0.0006063457216036799	0	261016.0	216969.0	232.0	58.0	Status	0.0008880450759431651	0.00026724785395365553	0	6.0	115385.0	160093.0	200305.0	2196.0		20.0	66.0	197.0	7.0	Status	0.0	0.00017330271652008146	0.0004120904850804513	0.0009825338400614458	0.0031774852473899226	0	9528.0	7833.0	1517.0	2859.0	6175.0	450073.0	5.0				2.0	283.0	Status	0.0005244938634217979	0.0	0.0	0.0	0.00032378177108628785	0.0006283917611844852	0	3300.0	1750.0	121.0	996.0	15747.0	42.0	221.0	27.0	421254.0	4385.0	1517.0	208.0	5732.0	12528.0	46.0	4384.0	1783.0	1583.0	544.0	804.0	409.0	604.0		1.0			7.0				269.0				4.0	7.0		2.0							Status	0.0	0.0005711022272986865	0.0	0.0	0.0004443315983242351	0.0	0.0	0.0	0.0006381620931716656	0.0	0.0	0.0	0.000697350069735007	0.0005584363781412046	0.0	0.00045599635202918376	0.0	0.0	0.0	0.0	0.0	0.0	0	95931.0	95544.0	95609.0	95577.0	95324.0	50.0	69.0	64.0	51.0	56.0	Status	0.0005209364353361603	0.0007216591886040601	0.0006689452614635268	0.0005333166018320994	0.0005871251834766198
170.2	Cancer of connective tissue	453	500495	0.0009042854747398931	0	272422.0	228073.0	201.0	252.0	Status	0.0007372818874416319	0.0011036899156903538	0	6.0	117335.0	166479.0	214261.0	2414.0		74.0	146.0	229.0	4.0	Status	0.0	0.0006302753621954024	0.0008762190547636909	0.0010676488414378292	0.0016542597187758478	0	9849.0	8035.0	1569.0	2954.0	6412.0	471676.0	11.0	9.0		2.0	6.0	425.0	Status	0.0011156186612576065	0.0011188463451019394	0.0	0.0006765899864682003	0.0009348706762231225	0.0009002310946174654	0	3376.0	1805.0	123.0	1029.0	16296.0	43.0	236.0	27.0	441630.0	4509.0	1569.0	217.0	5932.0	13180.0	49.0	4540.0	1833.0	1655.0	570.0	831.0	425.0	620.0	5.0	3.0		2.0	15.0				391.0	4.0			7.0	19.0		2.0	1.0	4.0					Status	0.0014788524105294291	0.00165929203539823	0.0	0.0019398642095053346	0.0009196247930844216	0.0	0.0	0.0	0.0008845733573744234	0.0008863283846665189	0.0	0.0	0.00117864960431049	0.0014395029926509584	0.0	0.00044033465433729633	0.0005452562704471102	0.0024110910186859553	0.0	0.0	0.0	0.0	0	100202.0	100042.0	100081.0	100082.0	100088.0	82.0	102.0	85.0	83.0	101.0	Status	0.0008176777950620239	0.0010185333120306759	0.0008485913383782921	0.0008286327559526781	0.0010080947010150814
174.11	Malignant neoplasm of female breast	16736	474468	0.034071383783519676	0	246253.0	228215.0	16558.0	178.0	Status	0.06300345114930501	0.0007793583866405713	0	6.0	112652.0	157969.0	201578.0	2263.0		2218.0	5315.0	9087.0	116.0	Status	0.0	0.019308783842604683	0.032550647950809634	0.04313483492749152	0.0487599831862127	0	9499.0	7670.0	1489.0	2792.0	6141.0	446877.0	200.0	151.0	36.0	91.0	162.0	16096.0	Status	0.020620682544592227	0.019306993990538295	0.02360655737704918	0.03156434269857787	0.02570204664445502	0.03476660625997628	0	3285.0	1752.0	118.0	985.0	15416.0	41.0	230.0	25.0	418400.0	4242.0	1489.0	210.0	5696.0	12515.0	49.0	4329.0	1780.0	1602.0	546.0	779.0	399.0	580.0	47.0	39.0	2.0	27.0	580.0	1.0	1.0		15078.0	102.0	36.0	4.0	128.0	422.0		120.0	31.0	38.0	16.0	29.0	16.0	19.0	Status	0.014105642256902761	0.021775544388609715	0.016666666666666666	0.0266798418972332	0.03625906476619155	0.023809523809523808	0.004329004329004329	0.0	0.03478377218682378	0.023480662983425413	0.02360655737704918	0.018691588785046728	0.02197802197802198	0.0326196181494937	0.0	0.026972353337828724	0.017117614577581448	0.023170731707317073	0.028469750889679714	0.03589108910891089	0.03855421686746988	0.03171953255425709	0	95101.0	94833.0	94851.0	94670.0	95013.0	3384.0	3400.0	3396.0	3449.0	3107.0	Status	0.03436056252221151	0.034611586737654354	0.034565940944761675	0.03515119395835669	0.03166530778638402
184.2	Cancer of other female genital organs, excluding uterus and ovary	426	477237	0.0008918421564994567	0	248991.0	228246.0	424.0	2.0	Status	0.0016999779483992542	8.762398794293925e-06	0	6.0	113487.0	159012.0	202461.0	2271.0		74.0	166.0	183.0	3.0	Status	0.0	0.000651632162450137	0.0010428576813378734	0.0009030615266181086	0.0013192612137203166	0	9552.0	7738.0	1504.0	2815.0	6173.0	449455.0	4.0	9.0			3.0	410.0	Status	0.0004185851820845542	0.0011617400283980895	0.0	0.0	0.00048575129533678756	0.0009113845264690518	0	3302.0	1757.0	120.0	991.0	15505.0	41.0	231.0	26.0	420822.0	4290.0	1504.0	210.0	5733.0	12579.0	49.0	4355.0	1790.0	1608.0	549.0	787.0	401.0	587.0	2.0				15.0			1.0	376.0	6.0			4.0	19.0		1.0		2.0					Status	0.0006053268765133172	0.0	0.0	0.0	0.0009664948453608248	0.0	0.0	0.037037037037037035	0.0008926917981566864	0.0013966480446927375	0.0	0.0	0.0006972285166463308	0.0015081759009366567	0.0	0.0002295684113865932	0.0	0.0012422360248447205	0.0	0.0	0.0	0.0	0	95622.0	95390.0	95392.0	95238.0	95595.0	72.0	69.0	92.0	94.0	99.0	Status	0.0007523982694839802	0.0007228234110979582	0.0009635122114699845	0.0009860277766122604	0.0010345476205404728
184.1	Malignant neoplasm of ovary and other uterine adnexa	131	477237	0.00027442141073553316	0	248991.0	228246.0	131.0		Status	0.0005258467738698308	0.0	0	6.0	113487.0	159012.0	202461.0	2271.0		13.0	30.0	87.0	1.0	Status	0.0	0.0001145374449339207	0.00018862941864413173	0.00042952781562888797	0.00044014084507042255	0	9552.0	7738.0	1504.0	2815.0	6173.0	449455.0	1.0	2.0			2.0	126.0	Status	0.00010467915837956663	0.00025839793281653745	0.0	0.0	0.00032388663967611336	0.0002802609540883623	0	3302.0	1757.0	120.0	991.0	15505.0	41.0	231.0	26.0	420822.0	4290.0	1504.0	210.0	5733.0	12579.0	49.0	4355.0	1790.0	1608.0	549.0	787.0	401.0	587.0	1.0				5.0				112.0	1.0				8.0		2.0	1.0		1.0				Status	0.0003027550711474417	0.0	0.0	0.0	0.0003223726627981947	0.0	0.0	0.0	0.0002660749666218457	0.00023304591004427873	0.0	0.0	0.0	0.0006355763883371733	0.0	0.0004590314436538903	0.0005583472920156337	0.0	0.0018181818181818182	0.0	0.0	0.0	0	95622.0	95390.0	95392.0	95238.0	95595.0	29.0	21.0	32.0	27.0	22.0	Status	0.0003031855390952525	0.00022010040770980286	0.00033534540576794097	0.0002834199338686821	0.00023008460838553813
180.1	Cervical cancer	328	465253	0.0007044961027189683	0	237009.0	228244.0	328.0		Status	0.0013820011207692016	0.0	0	6.0	109548.0	154167.0	199280.0	2252.0		102.0	118.0	107.0	1.0	Status	0.0	0.0009302325581395349	0.0007648183556405354	0.0005366448163621499	0.0004438526409232135	0	9292.0	6920.0	1446.0	2655.0	5916.0	439024.0	5.0	3.0	2.0	3.0	3.0	312.0	Status	0.0005378078950198989	0.00043333814820164666	0.0013812154696132596	0.001128668171557562	0.0005068423720223011	0.0007101626090281698	0	3046.0	1710.0	104.0	944.0	15104.0	36.0	221.0	22.0	411036.0	3748.0	1446.0	206.0	5581.0	12345.0	45.0	4151.0	1744.0	1559.0	539.0	745.0	365.0	556.0	1.0	1.0		1.0	16.0		1.0		286.0	2.0	2.0		3.0	10.0		3.0						2.0	Status	0.0003281916639317361	0.0005844535359438924	0.0	0.0010582010582010583	0.0010582010582010583	0.0	0.0045045045045045045	0.0	0.0006953189958232237	0.0005333333333333334	0.0013812154696132596	0.0	0.0005372492836676218	0.0008093889113719142	0.0	0.0007221954742416948	0.0	0.0	0.0	0.0	0.0	0.0035842293906810036	0	93484.0	93197.0	93053.0	92691.0	92828.0	47.0	62.0	76.0	64.0	79.0	Status	0.0005025071901294758	0.000664815192099422	0.0008160723297791235	0.0006899897579645302	0.0008503126782696675
182.0	Malignant neoplasm of uterus	1836	465253	0.0039307284050791175	0	237009.0	228244.0	1836.0		Status	0.007686993656974188	0.0	0	6.0	109548.0	154167.0	199280.0	2252.0		140.0	522.0	1160.0	14.0	Status	0.0	0.0012763474582452045	0.0033745127319977503	0.00578726801037717	0.00617828773168579	0	9292.0	6920.0	1446.0	2655.0	5916.0	439024.0	33.0	19.0	7.0	7.0	22.0	1748.0	Status	0.0035388739946380695	0.0027381467070183023	0.004817618719889883	0.002629601803155522	0.00370495116200741	0.003965769150490503	0	3046.0	1710.0	104.0	944.0	15104.0	36.0	221.0	22.0	411036.0	3748.0	1446.0	206.0	5581.0	12345.0	45.0	4151.0	1744.0	1559.0	539.0	745.0	365.0	556.0	3.0	5.0	1.0	2.0	68.0	1.0			1628.0	15.0	7.0	1.0	23.0	49.0		16.0	4.0	5.0	3.0	4.0		1.0	Status	0.0009839291571006887	0.0029154518950437317	0.009523809523809525	0.0021141649048625794	0.004481940416556815	0.02702702702702703	0.0	0.0	0.003945098191264564	0.003986181238373638	0.004817618719889883	0.004830917874396135	0.004104211277658815	0.003953525899628853	0.0	0.003839692824574034	0.002288329519450801	0.00319693094629156	0.005535055350553505	0.0053404539385847796	0.0	0.0017953321364452424	0	93484.0	93197.0	93053.0	92691.0	92828.0	337.0	395.0	373.0	387.0	344.0	Status	0.0035919463659521856	0.004220446191982221	0.003992464624408623	0.004157803132856314	0.003692096337955609
184.11	Malignant neoplasm of ovary	1332	477237	0.0027832977062868676	0	248991.0	228246.0	1329.0	3.0	Status	0.005309204218600191	1.3143540606968706e-05	0	6.0	113487.0	159012.0	202461.0	2271.0		175.0	392.0	751.0	14.0	Status	0.0	0.0015396526543611762	0.002459160372387142	0.003695647894809362	0.00612691466083151	0	9552.0	7738.0	1504.0	2815.0	6173.0	449455.0	17.0	16.0	3.0	11.0	17.0	1268.0	Status	0.0017765701745218936	0.0020634511220015478	0.0019907100199071004	0.00389242745930644	0.0027463651050080775	0.002813257810229343	0	3302.0	1757.0	120.0	991.0	15505.0	41.0	231.0	26.0	420822.0	4290.0	1504.0	210.0	5733.0	12579.0	49.0	4355.0	1790.0	1608.0	549.0	787.0	401.0	587.0	4.0	1.0		4.0	38.0		1.0		1188.0	12.0	3.0	1.0	10.0	40.0		14.0	5.0	2.0	2.0	2.0	4.0	1.0	Status	0.0012099213551119178	0.0005688282138794084	0.0	0.004020100502512563	0.0024448304703081772	0.0	0.004310344827586207	0.0	0.0028150991682661546	0.002789400278940028	0.0019907100199071004	0.004739336492890996	0.0017412502176562773	0.003169823282352009	0.0	0.0032043945983062485	0.002785515320334262	0.0012422360248447205	0.003629764065335753	0.0025348542458808617	0.009876543209876543	0.0017006802721088435	0	95622.0	95390.0	95392.0	95238.0	95595.0	258.0	291.0	273.0	269.0	241.0	Status	0.002690863579474343	0.00304135617311692	0.0028537082527570166	0.0028165474781953154	0.0025147126340832257
187.1	Malignant neoplasm of unspecified male genital organ	102	491353	0.00020754697785148183	0	272526.0	218827.0		102.0	Status	0.0	0.00046590447131261736	0	6.0	116982.0	164653.0	207406.0	2306.0		10.0	25.0	65.0	2.0	Status	0.0	8.547592997811816e-05	0.00015181141378933433	0.00031329679810672336	0.0008665511265164644	0	9773.0	7849.0	1560.0	2919.0	6327.0	462925.0	3.0		2.0			97.0	Status	0.00030687397708674305	0.0	0.0012804097311139564	0.0	0.0	0.00020949328541624372	0	3312.0	1788.0	120.0	1019.0	16110.0	43.0	235.0	25.0	433330.0	4392.0	1560.0	213.0	5889.0	12927.0	48.0	4493.0	1818.0	1621.0	558.0	822.0	418.0	612.0					3.0				90.0		2.0		3.0	4.0									Status	0.0	0.0	0.0	0.0	0.0001861850679575498	0.0	0.0	0.0	0.00020765077753680033	0.0	0.0012804097311139564	0.0	0.0005091649694501018	0.00030933415822442193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	98200.0	98096.0	98119.0	98439.0	98499.0	18.0	14.0	22.0	20.0	28.0	Status	0.00018326579649351443	0.00014269697278564876	0.00022416726954076278	0.00020313023695142142	0.00028418606067372393
185.0	Cancer of prostate	8906	474722	0.01841498010867857	0	272519.0	202203.0	6.0	8900.0	Status	2.2016328777176407e-05	0.042159514549769544	0	6.0	116197.0	160972.0	195450.0	2097.0		210.0	1758.0	6828.0	110.0	Status	0.0	0.001804015222452258	0.010803170896577152	0.03375552457508973	0.04984141368373358	0	9407.0	7655.0	1531.0	2869.0	6103.0	447157.0	79.0	190.0	7.0	34.0	86.0	8510.0	Status	0.008328062407758803	0.024219247928616953	0.004551365409622887	0.011712022046159145	0.013895621263532073	0.0186759190373672	0	3226.0	1727.0	117.0	996.0	15682.0	42.0	228.0	25.0	418468.0	4287.0	1531.0	209.0	5666.0	12482.0	47.0	4360.0	1744.0	1534.0	525.0	814.0	409.0	603.0	68.0	15.0	2.0	12.0	180.0		1.0	2.0	8066.0	118.0	7.0	4.0	48.0	252.0	1.0	48.0	15.0	34.0	12.0	8.0	6.0	7.0	Status	0.020643594414086218	0.008610792192881744	0.01680672268907563	0.011904761904761904	0.011347875425545328	0.0	0.004366812227074236	0.07407407407407407	0.018910567504583458	0.026787741203178207	0.004551365409622887	0.018779342723004695	0.00840042002100105	0.01978953981466939	0.020833333333333332	0.010889292196007259	0.008527572484366117	0.021683673469387755	0.0223463687150838	0.009732360097323601	0.014457831325301205	0.011475409836065573	0	94873.0	94697.0	94799.0	95235.0	95118.0	1955.0	1920.0	1892.0	1602.0	1537.0	Status	0.0201904407815921	0.019872279205522838	0.019567488184008854	0.016543263422039097	0.015901919197144482
187.2	Malignant neoplasm of testis	328	491353	0.0006670991964302058	0	272526.0	218827.0	1.0	327.0	Status	3.6693612009085337e-06	0.0014921014446462304	0	6.0	116982.0	164653.0	207406.0	2306.0		148.0	99.0	80.0	1.0	Status	0.0	0.0012635533168274566	0.0006009031756822375	0.000385568182913546	0.00043346337234503684	0	9773.0	7849.0	1560.0	2919.0	6327.0	462925.0	4.0	1.0		3.0	4.0	316.0	Status	0.00040912345300194336	0.00012738853503184712	0.0	0.001026694045174538	0.000631811720107408	0.000682150327799137	0	3312.0	1788.0	120.0	1019.0	16110.0	43.0	235.0	25.0	433330.0	4392.0	1560.0	213.0	5889.0	12927.0	48.0	4493.0	1818.0	1621.0	558.0	822.0	418.0	612.0		1.0		1.0	8.0				300.0	1.0			3.0	8.0		2.0		2.0		1.0	1.0		Status	0.0	0.0005589714924538849	0.0	0.000980392156862745	0.0004963394962154114	0.0	0.0	0.0	0.000691834052072043	0.00022763487366264513	0.0	0.0	0.0005091649694501018	0.0006184770003865481	0.0	0.0004449388209121246	0.0	0.0012322858903265558	0.0	0.001215066828675577	0.002386634844868735	0.0	0	98200.0	98096.0	98119.0	98439.0	98499.0	68.0	60.0	79.0	53.0	68.0	Status	0.0006919851833760735	0.0006112718529687436	0.0008044970365995234	0.0005381147707428014	0.0006898860673450547
189.11	Malignant neoplasm of kidney, except pelvis	1472	495242	0.0029634759640356423	0	270955.0	224287.0	532.0	940.0	Status	0.001959578175013905	0.004173567112291155	0	6.0	117109.0	165357.0	210416.0	2354.0		104.0	388.0	963.0	17.0	Status	0.0	0.0008872735959321918	0.0023409454282180457	0.0045557978796379964	0.007169970476592155	0	9787.0	8004.0	1561.0	2927.0	6364.0	466599.0	25.0	13.0	2.0	3.0	13.0	1416.0	Status	0.0025479005299633103	0.0016215541973306723	0.0012795905310300703	0.0010238907849829352	0.0020385761329778894	0.003025544053075222	0	3369.0	1804.0	123.0	1021.0	16168.0	43.0	233.0	27.0	436836.0	4485.0	1561.0	216.0	5888.0	13033.0	49.0	4509.0	1819.0	1639.0	562.0	822.0	421.0	614.0	4.0	1.0		1.0	33.0				1337.0	9.0	2.0	1.0	18.0	44.0		8.0	6.0	4.0	2.0	2.0			Status	0.0011858879335902757	0.000554016620498615	0.0	0.0009784735812133072	0.0020369113017714956	0.0	0.0	0.0	0.0030513062192330425	0.0020026702269692926	0.0012795905310300703	0.004608294930875576	0.0030477480528276328	0.003364686090081823	0.0	0.0017710870046491033	0.0032876712328767125	0.002434570906877663	0.0035460992907801418	0.0024271844660194173	0.0	0.0	0	99164.0	98946.0	99001.0	99102.0	99029.0	308.0	277.0	326.0	258.0	303.0	Status	0.0030963487212481906	0.0027916914425082894	0.0032820884553041974	0.0025966183574879227	0.0030503765151210084
189.12	Malignant neoplasm of renal pelvis	104	495242	0.0002099542541980757	0	270955.0	224287.0	39.0	65.0	Status	0.00014391462541606088	0.0002897232919697618	0	6.0	117109.0	165357.0	210416.0	2354.0		4.0	17.0	82.0	1.0	Status	0.0	3.415504683510797e-05	0.00010279729582642978	0.0003895523947971002	0.0004246284501061571	0	9787.0	8004.0	1561.0	2927.0	6364.0	466599.0		2.0		1.0	2.0	99.0	Status	0.0	0.0002498126405196103	0.0	0.00034153005464480874	0.00031416902293433867	0.00021212861422161656	0	3369.0	1804.0	123.0	1021.0	16168.0	43.0	233.0	27.0	436836.0	4485.0	1561.0	216.0	5888.0	13033.0	49.0	4509.0	1819.0	1639.0	562.0	822.0	421.0	614.0	1.0				3.0				95.0	1.0		1.0		1.0				1.0				1.0	Status	0.0002967359050445104	0.0	0.0	0.0	0.00018551728402696184	0.0	0.0	0.0	0.00021742563471120155	0.00022291573785109228	0.0	0.004608294930875576	0.0	7.672241829062452e-05	0.0	0.0	0.0	0.0006097560975609756	0.0	0.0	0.0	0.0016260162601626016	0	99164.0	98946.0	99001.0	99102.0	99029.0	24.0	20.0	23.0	9.0	28.0	Status	0.00024196475380086301	0.0002020896065315361	0.00023226692518985297	9.080727668977207e-05	0.00028266553600452265
189.4	Malignant neoplasm of other urinary organs	178	495242	0.00035929110653586853	0	270955.0	224287.0	49.0	129.0	Status	0.0001808091393484967	0.0005748253243975474	0	6.0	117109.0	165357.0	210416.0	2354.0		6.0	35.0	135.0	2.0	Status	0.0	5.123169534218503e-05	0.00021161845796652801	0.000641174822252091	0.0008488964346349745	0	9787.0	8004.0	1561.0	2927.0	6364.0	466599.0	1.0	1.0	2.0	1.0	1.0	172.0	Status	0.0001021659174499387	0.00012492192379762648	0.0012795905310300703	0.00034153005464480874	0.00015710919088766692	0.00036848904494923634	0	3369.0	1804.0	123.0	1021.0	16168.0	43.0	233.0	27.0	436836.0	4485.0	1561.0	216.0	5888.0	13033.0	49.0	4509.0	1819.0	1639.0	562.0	822.0	421.0	614.0	1.0			1.0	6.0				165.0		2.0		1.0	1.0		1.0							Status	0.0002967359050445104	0.0	0.0	0.0009784735812133072	0.0003709657474959812	0.0	0.0	0.0	0.000377573506696781	0.0	0.0012795905310300703	0.0	0.00016980811682798438	7.672241829062452e-05	0.0	0.00022172949002217295	0.0	0.0	0.0	0.0	0.0	0.0	0	99164.0	98946.0	99001.0	99102.0	99029.0	28.0	29.0	46.0	38.0	37.0	Status	0.0002822808290991209	0.0002930032836574893	0.00046442597958544935	0.0003832963485979423	0.0003734883814830517
189.21	Malignant neoplasm of bladder	2961	495242	0.005943360437412059	0	270955.0	224287.0	744.0	2217.0	Status	0.002738324395746764	0.009787906615335712	0	6.0	117109.0	165357.0	210416.0	2354.0		127.0	584.0	2212.0	38.0	Status	0.0	0.0010832849977822512	0.003519323132920737	0.010403145399477022	0.01588628762541806	0	9787.0	8004.0	1561.0	2927.0	6364.0	466599.0	33.0	16.0	1.0	17.0	31.0	2863.0	Status	0.003360488798370672	0.00199501246882793	0.0006402048655569782	0.00577445652173913	0.004847537138389367	0.006098470163719321	0	3369.0	1804.0	123.0	1021.0	16168.0	43.0	233.0	27.0	436836.0	4485.0	1561.0	216.0	5888.0	13033.0	49.0	4509.0	1819.0	1639.0	562.0	822.0	421.0	614.0	4.0	1.0		7.0	79.0		2.0		2696.0	12.0	1.0	1.0	25.0	83.0		20.0	5.0	10.0	5.0	3.0	3.0	4.0	Status	0.0011858879335902757	0.000554016620498615	0.0	0.006809338521400778	0.004862436142056995	0.0	0.00851063829787234	0.0	0.006133796856656625	0.00266844563042028	0.0006402048655569782	0.004608294930875576	0.004227972264501945	0.006328148825861543	0.0	0.00441598586884522	0.0027412280701754384	0.006064281382656155	0.008818342151675485	0.0036363636363636364	0.007075471698113208	0.006472491909385114	0	99164.0	98946.0	99001.0	99102.0	99029.0	568.0	630.0	585.0	577.0	601.0	Status	0.005695263305659166	0.006326825741142444	0.005874319683489647	0.005788581346121049	0.006032319582455084
