PheCode	Phenotype	Age	Prevalence	Case	Controls
300.13	Phobia	65-74	0.37	290	78847
579.2	Splenomegaly	Total	0.14	670	466397
579.2	Splenomegaly	35-44	0.09	45	49072
579.2	Splenomegaly	45-54	0.11	152	133464
579.2	Splenomegaly	55-64	0.16	311	196344
579.2	Splenomegaly	65-74	0.18	162	87517
454.11	Varicose veins of lower extremity, symptomtic	Total	0.23	1047	449158
454.11	Varicose veins of lower extremity, symptomtic	35-44	0.09	44	47878
454.11	Varicose veins of lower extremity, symptomtic	45-54	0.14	177	129350
454.11	Varicose veins of lower extremity, symptomtic	55-64	0.28	525	188372
454.11	Varicose veins of lower extremity, symptomtic	65-74	0.36	301	83558
571.5	Other chronic nonalcoholic liver disease	Total	0.58	2848	486179
571.5	Other chronic nonalcoholic liver disease	35-44	0.39	201	50688
571.5	Other chronic nonalcoholic liver disease	45-54	0.56	775	138658
571.5	Other chronic nonalcoholic liver disease	55-64	0.63	1306	204988
571.5	Other chronic nonalcoholic liver disease	65-74	0.61	566	91845
345.0	Epilepsy, recurrent seizures, convulsions	Total	0.96	4651	480324
345.0	Epilepsy, recurrent seizures, convulsions	35-44	0.85	431	50072
345.0	Epilepsy, recurrent seizures, convulsions	45-54	0.86	1191	137265
345.0	Epilepsy, recurrent seizures, convulsions	55-64	0.97	1983	202814
345.0	Epilepsy, recurrent seizures, convulsions	65-74	1.15	1046	90173
300.3	Obsessive-compulsive disorders	Total	0.05	224	441655
300.3	Obsessive-compulsive disorders	35-44	0.06	30	47941
300.3	Obsessive-compulsive disorders	45-54	0.06	84	130046
300.3	Obsessive-compulsive disorders	55-64	0.05	86	184821
300.3	Obsessive-compulsive disorders	65-74	0.03	24	78847
519.8	Other diseases of respiratory system, NEC	Total	2.74	13707	485913
519.8	Other diseases of respiratory system, NEC	35-44	1.55	796	50624
519.8	Other diseases of respiratory system, NEC	45-54	1.84	2611	139005
519.8	Other diseases of respiratory system, NEC	55-64	2.85	6023	205136
519.8	Other diseases of respiratory system, NEC	65-74	4.48	4277	91148
381.1	Otitis media	Total	0.28	1392	495303
381.1	Otitis media	35-44	0.18	90	51066
381.1	Otitis media	45-54	0.23	324	140466
381.1	Otitis media	55-64	0.3	637	209247
381.1	Otitis media	65-74	0.36	341	94524
198.5	Secondary malignancy of brain/spine	Total	0.29	1311	447279
198.5	Secondary malignancy of brain/spine	35-44	0.08	40	48958
198.5	Secondary malignancy of brain/spine	45-54	0.18	238	131599
198.5	Secondary malignancy of brain/spine	55-64	0.35	662	186859
198.5	Secondary malignancy of brain/spine	65-74	0.46	371	79863
285.22	Anemia in neoplastic disease	Total	0.14	651	470418
285.22	Anemia in neoplastic disease	35-44	0.06	28	49369
285.22	Anemia in neoplastic disease	45-54	0.07	99	134871
285.22	Anemia in neoplastic disease	55-64	0.15	296	198969
285.22	Anemia in neoplastic disease	65-74	0.26	228	87209
189.2	Cancer of bladder	Total	0.22	1086	494561
189.2	Cancer of bladder	35-44	0.03	16	51373
189.2	Cancer of bladder	45-54	0.09	126	141116
189.2	Cancer of bladder	55-64	0.23	480	208763
189.2	Cancer of bladder	65-74	0.49	464	93309
386.2	Peripheral or central vertigo	Total	0.13	648	491074
386.2	Peripheral or central vertigo	35-44	0.06	33	50927
386.2	Peripheral or central vertigo	45-54	0.08	115	139813
386.2	Peripheral or central vertigo	55-64	0.14	294	207417
386.2	Peripheral or central vertigo	65-74	0.22	206	92917
969.0	Poisoning by psychotropic agents	Total	0.52	2430	461001
969.0	Poisoning by psychotropic agents	35-44	0.87	421	48200
969.0	Poisoning by psychotropic agents	45-54	0.73	976	131857
969.0	Poisoning by psychotropic agents	55-64	0.39	762	194526
969.0	Poisoning by psychotropic agents	65-74	0.31	271	86418
415.0	Pulmonary heart disease	Total	1.09	5393	490240
415.0	Pulmonary heart disease	35-44	0.43	220	51104
415.0	Pulmonary heart disease	45-54	0.68	953	140186
415.0	Pulmonary heart disease	55-64	1.22	2554	206793
415.0	Pulmonary heart disease	65-74	1.78	1666	92157
564.8	Abnormal findings on exam of gastrointestinal tract/ abdominal area	Total	0.66	2621	394601
564.8	Abnormal findings on exam of gastrointestinal tract/ abdominal area	35-44	0.28	128	45533
564.8	Abnormal findings on exam of gastrointestinal tract/ abdominal area	45-54	0.43	510	119105
564.8	Abnormal findings on exam of gastrointestinal tract/ abdominal area	55-64	0.78	1276	162836
564.8	Abnormal findings on exam of gastrointestinal tract/ abdominal area	65-74	1.04	707	67127
275.1	Disorders of iron metabolism	Total	0.2	972	496759
275.1	Disorders of iron metabolism	35-44	0.12	64	51301
275.1	Disorders of iron metabolism	45-54	0.15	216	141133
275.1	Disorders of iron metabolism	55-64	0.22	469	209762
275.1	Disorders of iron metabolism	65-74	0.24	223	94563
470.0	Septal Deviations/Turbinate Hypertrophy	Total	1.25	6011	475549
470.0	Septal Deviations/Turbinate Hypertrophy	35-44	1.65	821	49017
470.0	Septal Deviations/Turbinate Hypertrophy	45-54	1.43	1955	135198
470.0	Septal Deviations/Turbinate Hypertrophy	55-64	1.17	2377	201020
470.0	Septal Deviations/Turbinate Hypertrophy	65-74	0.94	858	90314
386.3	Labyrinthitis	Total	0.21	1048	491074
386.3	Labyrinthitis	35-44	0.12	60	50927
386.3	Labyrinthitis	45-54	0.18	247	139813
386.3	Labyrinthitis	55-64	0.22	463	207417
386.3	Labyrinthitis	65-74	0.3	278	92917
938.2	Chronic dermatitis due to solar radiation	Total	0.08	377	494278
938.2	Chronic dermatitis due to solar radiation	35-44	0.02	8	51002
938.2	Chronic dermatitis due to solar radiation	45-54	0.04	51	140316
938.2	Chronic dermatitis due to solar radiation	55-64	0.08	171	208870
938.2	Chronic dermatitis due to solar radiation	65-74	0.16	147	94090
871.3	Open wound of foot except toe(s) alone	Total	0.05	239	488645
871.3	Open wound of foot except toe(s) alone	35-44	0.06	29	50255
871.3	Open wound of foot except toe(s) alone	45-54	0.05	68	138553
871.3	Open wound of foot except toe(s) alone	55-64	0.04	88	206818
871.3	Open wound of foot except toe(s) alone	65-74	0.06	54	93019
473.3	Paralysis/spasm of vocal cords or larynx	Total	0.09	407	475549
473.3	Paralysis/spasm of vocal cords or larynx	35-44	0.03	14	49017
473.3	Paralysis/spasm of vocal cords or larynx	45-54	0.06	81	135198
473.3	Paralysis/spasm of vocal cords or larynx	55-64	0.09	190	201020
473.3	Paralysis/spasm of vocal cords or larynx	65-74	0.13	122	90314
560.4	Other intestinal obstruction	Total	1.23	4905	394601
560.4	Other intestinal obstruction	35-44	0.45	204	45533
560.4	Other intestinal obstruction	45-54	0.8	962	119105
560.4	Other intestinal obstruction	55-64	1.36	2250	162836
560.4	Other intestinal obstruction	65-74	2.17	1489	67127
184.0	Cancer of other female genital organs	Total	0.04	198	476572
184.0	Cancer of other female genital organs	35-44	0.05	27	49938
184.0	Cancer of other female genital organs	45-54	0.04	51	136217
184.0	Cancer of other female genital organs	55-64	0.04	77	200147
184.0	Cancer of other female genital organs	65-74	0.05	43	90270
360.2	Progressive myopia	Total	0.07	332	482838
360.2	Progressive myopia	35-44	0.02	10	51059
360.2	Progressive myopia	45-54	0.04	54	139521
360.2	Progressive myopia	55-64	0.08	167	203258
360.2	Progressive myopia	65-74	0.11	101	89000
735.0	Acquired foot deformities	Total	0.04	197	485349
735.0	Acquired foot deformities	35-44	0.02	10	50782
735.0	Acquired foot deformities	45-54	0.03	43	138619
735.0	Acquired foot deformities	55-64	0.05	98	204032
735.0	Acquired foot deformities	65-74	0.05	46	91916
574.11	Cholelithiasis with acute cholecystitis	Total	0.47	2227	476419
574.11	Cholelithiasis with acute cholecystitis	35-44	0.26	128	49915
574.11	Cholelithiasis with acute cholecystitis	45-54	0.36	495	136328
574.11	Cholelithiasis with acute cholecystitis	55-64	0.49	982	200585
574.11	Cholelithiasis with acute cholecystitis	65-74	0.69	622	89591
374.1	Ectropion or entropion	Total	0.32	1573	486857
374.1	Ectropion or entropion	35-44	0.05	23	50723
374.1	Ectropion or entropion	45-54	0.08	118	139031
374.1	Ectropion or entropion	55-64	0.35	725	205349
374.1	Ectropion or entropion	65-74	0.76	707	91754
429.3	Symptoms involving cardiovascular system	Total	0.06	300	490466
429.3	Symptoms involving cardiovascular system	35-44	0.03	15	51261
429.3	Symptoms involving cardiovascular system	45-54	0.05	68	140609
429.3	Symptoms involving cardiovascular system	55-64	0.07	143	207122
429.3	Symptoms involving cardiovascular system	65-74	0.08	74	91474
695.3	Rosacea	Total	0.09	452	494289
695.3	Rosacea	35-44	0.04	18	51050
695.3	Rosacea	45-54	0.08	113	140311
695.3	Rosacea	55-64	0.09	196	208800
695.3	Rosacea	65-74	0.13	125	94128
522.0	Diseases of pulp and periapical tissues	Total	0.16	774	485832
522.0	Diseases of pulp and periapical tissues	35-44	0.12	61	49484
522.0	Diseases of pulp and periapical tissues	45-54	0.19	268	137277
522.0	Diseases of pulp and periapical tissues	55-64	0.15	307	205889
522.0	Diseases of pulp and periapical tissues	65-74	0.15	138	93182
172.3	Carcinoma in situ of skin	Total	0.21	1025	480841
172.3	Carcinoma in situ of skin	35-44	0.03	17	50860
172.3	Carcinoma in situ of skin	45-54	0.07	98	139017
172.3	Carcinoma in situ of skin	55-64	0.22	450	202373
172.3	Carcinoma in situ of skin	65-74	0.52	460	88591
624.9	stress incontinence, female	Total	1.51	7470	488771
624.9	stress incontinence, female	35-44	1.11	563	50234
624.9	stress incontinence, female	45-54	1.44	2023	138142
624.9	stress incontinence, female	55-64	1.59	3338	206782
624.9	stress incontinence, female	65-74	1.62	1546	93613
735.23	Hallux rigidus	Total	0.42	2024	485349
735.23	Hallux rigidus	35-44	0.15	76	50782
735.23	Hallux rigidus	45-54	0.26	356	138619
735.23	Hallux rigidus	55-64	0.54	1106	204032
735.23	Hallux rigidus	65-74	0.53	486	91916
371.3	Inflammation of eyelids	Total	0.66	3223	486857
371.3	Inflammation of eyelids	35-44	0.51	262	50723
371.3	Inflammation of eyelids	45-54	0.62	868	139031
371.3	Inflammation of eyelids	55-64	0.65	1353	205349
371.3	Inflammation of eyelids	65-74	0.8	740	91754
626.8	Infertility, female	Total	0.28	1313	463077
626.8	Infertility, female	35-44	1.42	671	46571
626.8	Infertility, female	45-54	0.49	626	127615
626.8	Infertility, female	55-64	0.01	15	197475
626.8	Infertility, female	65-74	0.0	1	91416
643.1	Hyperemesis gravidarum	Total	0.04	197	500118
643.1	Hyperemesis gravidarum	35-44	0.24	125	51272
643.1	Hyperemesis gravidarum	45-54	0.05	72	141672
643.1	Hyperemesis gravidarum	55-64	0.0	0	211518
643.1	Hyperemesis gravidarum	65-74	0.0	0	95656
625.1	Dyspareunia	Total	0.26	1297	488771
625.1	Dyspareunia	35-44	0.59	299	50234
625.1	Dyspareunia	45-54	0.39	545	138142
625.1	Dyspareunia	55-64	0.18	365	206782
625.1	Dyspareunia	65-74	0.09	88	93613
568.1	Peritoneal adhesions (postoperative) (postinfection)	Total	1.05	4971	469177
568.1	Peritoneal adhesions (postoperative) (postinfection)	35-44	0.8	398	49335
568.1	Peritoneal adhesions (postoperative) (postinfection)	45-54	0.91	1236	134325
568.1	Peritoneal adhesions (postoperative) (postinfection)	55-64	1.07	2144	197667
568.1	Peritoneal adhesions (postoperative) (postinfection)	65-74	1.34	1193	87850
202.24	Large cell lymphoma	Total	0.18	868	494261
202.24	Large cell lymphoma	35-44	0.06	33	51198
202.24	Large cell lymphoma	45-54	0.08	117	140732
202.24	Large cell lymphoma	55-64	0.19	399	208694
202.24	Large cell lymphoma	65-74	0.34	319	93637
360.0	Disorders of the globe	Total	0.02	110	482838
360.0	Disorders of the globe	35-44	0.01	7	51059
360.0	Disorders of the globe	45-54	0.02	25	139521
360.0	Disorders of the globe	55-64	0.02	50	203258
360.0	Disorders of the globe	65-74	0.03	28	89000
454.1	Varicose veins of lower extremity	Total	2.88	13339	449158
454.1	Varicose veins of lower extremity	35-44	1.97	960	47878
454.1	Varicose veins of lower extremity	45-54	2.38	3159	129350
454.1	Varicose veins of lower extremity	55-64	3.15	6129	188372
454.1	Varicose veins of lower extremity	65-74	3.57	3091	83558
269.0	Proteinuria	Total	0.1	513	499210
269.0	Proteinuria	35-44	0.07	38	51413
269.0	Proteinuria	45-54	0.08	118	141575
269.0	Proteinuria	55-64	0.11	227	210972
269.0	Proteinuria	65-74	0.14	130	95250
364.5	Corneal dystrophy	Total	0.07	345	482838
364.5	Corneal dystrophy	35-44	0.01	5	51059
364.5	Corneal dystrophy	45-54	0.02	34	139521
364.5	Corneal dystrophy	55-64	0.08	159	203258
364.5	Corneal dystrophy	65-74	0.16	147	89000
252.1	Hyperparathyroidism	Total	0.25	1235	494804
252.1	Hyperparathyroidism	35-44	0.08	40	51011
252.1	Hyperparathyroidism	45-54	0.15	216	140504
252.1	Hyperparathyroidism	55-64	0.29	610	209124
252.1	Hyperparathyroidism	65-74	0.39	369	94165
442.1	Aortic aneurysm	Total	0.19	927	488142
442.1	Aortic aneurysm	35-44	0.04	23	51100
442.1	Aortic aneurysm	45-54	0.08	119	140019
442.1	Aortic aneurysm	55-64	0.21	426	205978
442.1	Aortic aneurysm	65-74	0.39	359	91045
564.1	Irritable Bowel Syndrome	Total	2.03	8169	394601
564.1	Irritable Bowel Syndrome	35-44	1.61	747	45533
564.1	Irritable Bowel Syndrome	45-54	1.83	2224	119105
564.1	Irritable Bowel Syndrome	55-64	2.15	3581	162836
564.1	Irritable Bowel Syndrome	65-74	2.35	1617	67127
426.31	Right bundle branch block	Total	0.56	2606	458792
426.31	Right bundle branch block	35-44	0.16	79	50067
426.31	Right bundle branch block	45-54	0.26	359	135573
426.31	Right bundle branch block	55-64	0.59	1149	192722
426.31	Right bundle branch block	65-74	1.25	1019	80430
706.1	Acne	Total	0.02	103	488374
706.1	Acne	35-44	0.02	12	50381
706.1	Acne	45-54	0.03	36	138503
706.1	Acne	55-64	0.02	37	206380
706.1	Acne	65-74	0.02	18	93110
650.0	Normal delivery	Total	0.53	2631	497797
650.0	Normal delivery	35-44	3.18	1637	49836
650.0	Normal delivery	45-54	0.7	988	140793
650.0	Normal delivery	55-64	0.0	6	211512
650.0	Normal delivery	65-74	0.0	0	95656
694.3	Vascular disorders of skin	Total	0.04	192	494289
694.3	Vascular disorders of skin	35-44	0.03	13	51050
694.3	Vascular disorders of skin	45-54	0.03	47	140311
694.3	Vascular disorders of skin	55-64	0.04	85	208800
694.3	Vascular disorders of skin	65-74	0.05	47	94128
510.0	Other diseases of lung	Total	0.29	1465	498910
510.0	Other diseases of lung	35-44	0.11	58	51413
510.0	Other diseases of lung	45-54	0.15	211	141557
510.0	Other diseases of lung	55-64	0.33	696	210793
510.0	Other diseases of lung	65-74	0.52	500	95147
386.1	Meniere's disease	Total	0.16	807	491074
386.1	Meniere's disease	35-44	0.07	37	50927
386.1	Meniere's disease	45-54	0.1	145	139813
386.1	Meniere's disease	55-64	0.19	387	207417
386.1	Meniere's disease	65-74	0.26	238	92917
715.1	Sacroiliitis NEC	Total	0.03	127	494646
715.1	Sacroiliitis NEC	35-44	0.02	11	51236
715.1	Sacroiliitis NEC	45-54	0.02	28	140713
715.1	Sacroiliitis NEC	55-64	0.03	56	208771
715.1	Sacroiliitis NEC	65-74	0.03	32	93926
689.0	Disorder of skin and subcutaneous tissue NOS	Total	1.63	8142	492286
689.0	Disorder of skin and subcutaneous tissue NOS	35-44	0.97	501	50972
689.0	Disorder of skin and subcutaneous tissue NOS	45-54	1.19	1690	140091
689.0	Disorder of skin and subcutaneous tissue NOS	55-64	1.73	3654	207864
689.0	Disorder of skin and subcutaneous tissue NOS	65-74	2.4	2297	93359
555.2	Ulcerative colitis	Total	1.02	4079	394601
555.2	Ulcerative colitis	35-44	0.75	343	45533
555.2	Ulcerative colitis	45-54	0.87	1041	119105
555.2	Ulcerative colitis	55-64	1.08	1783	162836
555.2	Ulcerative colitis	65-74	1.34	912	67127
736.0	Other acquired deformities of limbs	Total	0.08	389	485349
736.0	Other acquired deformities of limbs	35-44	0.03	17	50782
736.0	Other acquired deformities of limbs	45-54	0.05	70	138619
736.0	Other acquired deformities of limbs	55-64	0.09	192	204032
736.0	Other acquired deformities of limbs	65-74	0.12	110	91916
415.21	Primary pulmonary hypertension	Total	0.13	639	490240
415.21	Primary pulmonary hypertension	35-44	0.03	15	51104
415.21	Primary pulmonary hypertension	45-54	0.06	83	140186
415.21	Primary pulmonary hypertension	55-64	0.13	275	206793
415.21	Primary pulmonary hypertension	65-74	0.29	266	92157
300.0	Anxiety disorders	Total	0.11	502	441655
300.0	Anxiety disorders	35-44	0.13	63	47941
300.0	Anxiety disorders	45-54	0.13	168	130046
300.0	Anxiety disorders	55-64	0.1	177	184821
300.0	Anxiety disorders	65-74	0.12	94	78847
274.21	Chondrocalcinosis	Total	0.08	394	496808
274.21	Chondrocalcinosis	35-44	0.08	42	51338
274.21	Chondrocalcinosis	45-54	0.07	106	141247
274.21	Chondrocalcinosis	55-64	0.08	160	209820
274.21	Chondrocalcinosis	65-74	0.09	86	94403
963.0	Poisoning by primarily systemic agents	Total	0.05	240	461001
963.0	Poisoning by primarily systemic agents	35-44	0.08	37	48200
963.0	Poisoning by primarily systemic agents	45-54	0.08	102	131857
963.0	Poisoning by primarily systemic agents	55-64	0.03	68	194526
963.0	Poisoning by primarily systemic agents	65-74	0.04	33	86418
563.0	Constipation	Total	4.05	16652	394601
563.0	Constipation	35-44	2.27	1056	45533
563.0	Constipation	45-54	2.8	3437	119105
563.0	Constipation	55-64	4.29	7294	162836
563.0	Constipation	65-74	6.76	4865	67127
296.22	Major depressive disorder	Total	0.13	553	441655
296.22	Major depressive disorder	35-44	0.14	65	47941
296.22	Major depressive disorder	45-54	0.14	180	130046
296.22	Major depressive disorder	55-64	0.11	207	184821
296.22	Major depressive disorder	65-74	0.13	101	78847
367.1	Myopia	Total	0.42	2071	496505
367.1	Myopia	35-44	0.12	64	51313
367.1	Myopia	45-54	0.22	318	141124
367.1	Myopia	55-64	0.51	1084	209651
367.1	Myopia	65-74	0.64	605	94417
614.53	Cyst or abscess of Bartholin's gland	Total	0.19	929	489046
614.53	Cyst or abscess of Bartholin's gland	35-44	0.35	175	49424
614.53	Cyst or abscess of Bartholin's gland	45-54	0.26	360	137182
614.53	Cyst or abscess of Bartholin's gland	55-64	0.16	330	207867
614.53	Cyst or abscess of Bartholin's gland	65-74	0.07	64	94573
185.0	Cancer of prostate	Total	1.84	8891	474083
185.0	Cancer of prostate	35-44	0.06	33	51101
185.0	Cancer of prostate	45-54	0.48	666	139132
185.0	Cancer of prostate	55-64	2.19	4459	198841
185.0	Cancer of prostate	65-74	4.21	3733	85009
316.0	Substance addiction and disorders	Total	0.13	594	458340
316.0	Substance addiction and disorders	35-44	0.28	135	47623
316.0	Substance addiction and disorders	45-54	0.19	254	130284
316.0	Substance addiction and disorders	55-64	0.09	166	193530
316.0	Substance addiction and disorders	65-74	0.04	39	86903
561.1	Diarrhea	Total	0.2	783	394601
561.1	Diarrhea	35-44	0.08	35	45533
561.1	Diarrhea	45-54	0.12	146	119105
561.1	Diarrhea	55-64	0.24	393	162836
561.1	Diarrhea	65-74	0.31	209	67127
651.0	Multiple gestation	Total	0.09	467	499961
651.0	Multiple gestation	35-44	0.56	287	51186
651.0	Multiple gestation	45-54	0.12	177	141604
651.0	Multiple gestation	55-64	0.0	3	211515
651.0	Multiple gestation	65-74	0.0	0	95656
781.0	Symptoms involving nervous and musculoskeletal systems	Total	0.58	2919	497505
