PheCode	Phenotype	Age	Prevalence	Case	Controls
735.0	Acquired foot deformities	England	0.04	183	430364
735.0	Acquired foot deformities	Scotland	0.03	10	34757
735.0	Acquired foot deformities	Wales	0.02	4	20228
574.11	Cholelithiasis with acute cholecystitis	Total	0.47	2227	476419
574.11	Cholelithiasis with acute cholecystitis	England	0.45	1918	422984
574.11	Cholelithiasis with acute cholecystitis	Scotland	0.62	210	33758
574.11	Cholelithiasis with acute cholecystitis	Wales	0.5	99	19677
374.1	Ectropion or entropion	Total	0.32	1573	486857
374.1	Ectropion or entropion	England	0.34	1456	431568
374.1	Ectropion or entropion	Scotland	0.21	75	35034
374.1	Ectropion or entropion	Wales	0.21	42	20255
429.3	Symptoms involving cardiovascular system	Total	0.06	300	490466
429.3	Symptoms involving cardiovascular system	England	0.06	263	435141
429.3	Symptoms involving cardiovascular system	Scotland	0.03	9	34996
429.3	Symptoms involving cardiovascular system	Wales	0.14	28	20329
695.3	Rosacea	Total	0.09	452	494289
695.3	Rosacea	England	0.09	392	438463
695.3	Rosacea	Scotland	0.1	36	35347
695.3	Rosacea	Wales	0.12	24	20479
522.0	Diseases of pulp and periapical tissues	Total	0.16	774	485832
522.0	Diseases of pulp and periapical tissues	England	0.17	740	430313
522.0	Diseases of pulp and periapical tissues	Scotland	0.05	18	35167
522.0	Diseases of pulp and periapical tissues	Wales	0.08	16	20352
172.3	Carcinoma in situ of skin	Total	0.21	1025	480841
172.3	Carcinoma in situ of skin	England	0.23	964	426089
172.3	Carcinoma in situ of skin	Scotland	0.08	28	34906
172.3	Carcinoma in situ of skin	Wales	0.17	33	19846
624.9	stress incontinence, female	Total	1.51	7470	488771
624.9	stress incontinence, female	England	1.53	6725	433513
624.9	stress incontinence, female	Scotland	1.32	468	35021
624.9	stress incontinence, female	Wales	1.35	277	20237
735.23	Hallux rigidus	Total	0.42	2024	485349
735.23	Hallux rigidus	England	0.42	1799	430364
735.23	Hallux rigidus	Scotland	0.44	152	34757
735.23	Hallux rigidus	Wales	0.36	73	20228
371.3	Inflammation of eyelids	Total	0.66	3223	486857
371.3	Inflammation of eyelids	England	0.7	3026	431568
371.3	Inflammation of eyelids	Scotland	0.33	117	35034
371.3	Inflammation of eyelids	Wales	0.39	80	20255
626.8	Infertility, female	Total	0.28	1313	463077
626.8	Infertility, female	England	0.28	1136	410816
626.8	Infertility, female	Scotland	0.38	128	33335
626.8	Infertility, female	Wales	0.26	49	18926
643.1	Hyperemesis gravidarum	Total	0.04	197	500118
643.1	Hyperemesis gravidarum	England	0.04	182	443771
643.1	Hyperemesis gravidarum	Scotland	0.01	2	35653
643.1	Hyperemesis gravidarum	Wales	0.06	13	20694
625.1	Dyspareunia	Total	0.26	1297	488771
625.1	Dyspareunia	England	0.27	1159	433513
625.1	Dyspareunia	Scotland	0.23	81	35021
625.1	Dyspareunia	Wales	0.28	57	20237
568.1	Peritoneal adhesions (postoperative) (postinfection)	Total	1.05	4971	469177
568.1	Peritoneal adhesions (postoperative) (postinfection)	England	1.1	4614	415648
568.1	Peritoneal adhesions (postoperative) (postinfection)	Scotland	0.51	173	33925
568.1	Peritoneal adhesions (postoperative) (postinfection)	Wales	0.93	184	19604
202.24	Large cell lymphoma	Total	0.18	868	494261
202.24	Large cell lymphoma	England	0.18	774	438529
202.24	Large cell lymphoma	Scotland	0.18	63	35238
202.24	Large cell lymphoma	Wales	0.15	31	20494
360.0	Disorders of the globe	Total	0.02	110	482838
360.0	Disorders of the globe	England	0.02	96	427807
360.0	Disorders of the globe	Scotland	0.03	9	34924
360.0	Disorders of the globe	Wales	0.02	5	20107
454.1	Varicose veins of lower extremity	Total	2.88	13339	449158
454.1	Varicose veins of lower extremity	England	2.87	11757	398385
454.1	Varicose veins of lower extremity	Scotland	3.0	1003	32456
454.1	Varicose veins of lower extremity	Wales	3.06	579	18317
269.0	Proteinuria	Total	0.1	513	499210
269.0	Proteinuria	England	0.1	454	442970
269.0	Proteinuria	Scotland	0.1	37	35571
269.0	Proteinuria	Wales	0.11	22	20669
364.5	Corneal dystrophy	Total	0.07	345	482838
364.5	Corneal dystrophy	England	0.07	318	427807
364.5	Corneal dystrophy	Scotland	0.03	12	34924
364.5	Corneal dystrophy	Wales	0.07	15	20107
252.1	Hyperparathyroidism	Total	0.25	1235	494804
252.1	Hyperparathyroidism	England	0.25	1109	438977
252.1	Hyperparathyroidism	Scotland	0.16	55	35362
252.1	Hyperparathyroidism	Wales	0.35	71	20465
442.1	Aortic aneurysm	Total	0.19	927	488142
442.1	Aortic aneurysm	England	0.19	843	433025
442.1	Aortic aneurysm	Scotland	0.15	52	34819
442.1	Aortic aneurysm	Wales	0.16	32	20298
564.1	Irritable Bowel Syndrome	Total	2.03	8169	394601
564.1	Irritable Bowel Syndrome	England	2.1	7483	348434
564.1	Irritable Bowel Syndrome	Scotland	1.26	372	29182
564.1	Irritable Bowel Syndrome	Wales	1.82	314	16985
426.31	Right bundle branch block	Total	0.56	2606	458792
426.31	Right bundle branch block	England	0.59	2398	406604
426.31	Right bundle branch block	Scotland	0.3	99	33194
426.31	Right bundle branch block	Wales	0.57	109	18994
706.1	Acne	Total	0.02	103	488374
706.1	Acne	England	0.02	95	433286
706.1	Acne	Scotland	0.01	4	34861
706.1	Acne	Wales	0.02	4	20227
650.0	Normal delivery	Total	0.53	2631	497797
650.0	Normal delivery	England	0.57	2513	441548
650.0	Normal delivery	Scotland	0.0	1	35654
650.0	Normal delivery	Wales	0.56	117	20595
694.3	Vascular disorders of skin	Total	0.04	192	494289
694.3	Vascular disorders of skin	England	0.04	173	438463
694.3	Vascular disorders of skin	Scotland	0.05	16	35347
694.3	Vascular disorders of skin	Wales	0.01	3	20479
510.0	Other diseases of lung	Total	0.29	1465	498910
510.0	Other diseases of lung	England	0.3	1343	442669
510.0	Other diseases of lung	Scotland	0.24	86	35567
510.0	Other diseases of lung	Wales	0.17	36	20674
386.1	Meniere's disease	Total	0.16	807	491074
386.1	Meniere's disease	England	0.17	749	435522
386.1	Meniere's disease	Scotland	0.07	25	35167
386.1	Meniere's disease	Wales	0.16	33	20385
715.1	Sacroiliitis NEC	Total	0.03	127	494646
715.1	Sacroiliitis NEC	England	0.03	124	438509
715.1	Sacroiliitis NEC	Scotland	0.0	0	35575
715.1	Sacroiliitis NEC	Wales	0.01	3	20562
689.0	Disorder of skin and subcutaneous tissue NOS	Total	1.63	8142	492286
689.0	Disorder of skin and subcutaneous tissue NOS	England	1.71	7573	436488
689.0	Disorder of skin and subcutaneous tissue NOS	Scotland	0.74	265	35390
689.0	Disorder of skin and subcutaneous tissue NOS	Wales	1.47	304	20408
555.2	Ulcerative colitis	Total	1.02	4079	394601
555.2	Ulcerative colitis	England	1.03	3639	348434
555.2	Ulcerative colitis	Scotland	0.92	272	29182
555.2	Ulcerative colitis	Wales	0.98	168	16985
736.0	Other acquired deformities of limbs	Total	0.08	389	485349
736.0	Other acquired deformities of limbs	England	0.08	357	430364
736.0	Other acquired deformities of limbs	Scotland	0.08	29	34757
736.0	Other acquired deformities of limbs	Wales	0.01	3	20228
415.21	Primary pulmonary hypertension	Total	0.13	639	490240
415.21	Primary pulmonary hypertension	England	0.13	565	435009
415.21	Primary pulmonary hypertension	Scotland	0.12	42	34884
415.21	Primary pulmonary hypertension	Wales	0.16	32	20347
300.0	Anxiety disorders	Total	0.11	502	441655
300.0	Anxiety disorders	England	0.12	449	388188
300.0	Anxiety disorders	Scotland	0.12	41	34823
300.0	Anxiety disorders	Wales	0.06	12	18644
274.21	Chondrocalcinosis	Total	0.08	394	496808
274.21	Chondrocalcinosis	England	0.08	366	440566
274.21	Chondrocalcinosis	Scotland	0.04	16	35622
274.21	Chondrocalcinosis	Wales	0.06	12	20620
963.0	Poisoning by primarily systemic agents	Total	0.05	240	461001
963.0	Poisoning by primarily systemic agents	England	0.05	214	408001
963.0	Poisoning by primarily systemic agents	Scotland	0.05	17	34601
963.0	Poisoning by primarily systemic agents	Wales	0.05	9	18399
563.0	Constipation	Total	4.05	16652	394601
563.0	Constipation	England	4.08	14809	348434
563.0	Constipation	Scotland	3.98	1211	29182
563.0	Constipation	Wales	3.59	632	16985
296.22	Major depressive disorder	Total	0.13	553	441655
296.22	Major depressive disorder	England	0.14	530	388188
296.22	Major depressive disorder	Scotland	0.01	3	34823
296.22	Major depressive disorder	Wales	0.11	20	18644
367.1	Myopia	Total	0.42	2071	496505
367.1	Myopia	England	0.44	1940	440372
367.1	Myopia	Scotland	0.13	45	35558
367.1	Myopia	Wales	0.42	86	20575
614.53	Cyst or abscess of Bartholin's gland	Total	0.19	929	489046
614.53	Cyst or abscess of Bartholin's gland	England	0.19	817	433752
614.53	Cyst or abscess of Bartholin's gland	Scotland	0.19	68	35155
614.53	Cyst or abscess of Bartholin's gland	Wales	0.22	44	20139
185.0	Cancer of prostate	Total	1.84	8891	474083
185.0	Cancer of prostate	England	1.87	7991	420440
185.0	Cancer of prostate	Scotland	1.58	543	33932
185.0	Cancer of prostate	Wales	1.78	357	19711
316.0	Substance addiction and disorders	Total	0.13	594	458340
316.0	Substance addiction and disorders	England	0.13	538	405356
316.0	Substance addiction and disorders	Scotland	0.09	31	33888
316.0	Substance addiction and disorders	Wales	0.13	25	19096
561.1	Diarrhea	Total	0.2	783	394601
561.1	Diarrhea	England	0.21	720	348434
561.1	Diarrhea	Scotland	0.14	41	29182
561.1	Diarrhea	Wales	0.13	22	16985
651.0	Multiple gestation	Total	0.09	467	499961
651.0	Multiple gestation	England	0.1	443	443618
651.0	Multiple gestation	Scotland	0.0	0	35655
651.0	Multiple gestation	Wales	0.12	24	20688
781.0	Symptoms involving nervous and musculoskeletal systems	Total	0.58	2919	497505
781.0	Symptoms involving nervous and musculoskeletal systems	England	0.62	2744	441313
781.0	Symptoms involving nervous and musculoskeletal systems	Scotland	0.28	100	35555
781.0	Symptoms involving nervous and musculoskeletal systems	Wales	0.36	75	20637
227.2	Benign neoplasm of parathyroid gland	Total	0.11	561	498117
227.2	Benign neoplasm of parathyroid gland	England	0.11	507	441970
227.2	Benign neoplasm of parathyroid gland	Scotland	0.09	33	35503
227.2	Benign neoplasm of parathyroid gland	Wales	0.1	21	20644
288.3	Eosinophilia	Total	0.02	105	489304
288.3	Eosinophilia	England	0.02	94	434173
288.3	Eosinophilia	Scotland	0.02	6	34853
288.3	Eosinophilia	Wales	0.02	5	20278
276.13	Hyperpotassemia	Total	0.36	1776	487225
276.13	Hyperpotassemia	England	0.37	1622	431890
276.13	Hyperpotassemia	Scotland	0.24	83	35034
276.13	Hyperpotassemia	Wales	0.35	71	20301
790.6	Other abnormal blood chemistry	Total	2.0	9998	490106
790.6	Other abnormal blood chemistry	England	2.1	9334	434470
790.6	Other abnormal blood chemistry	Scotland	1.17	417	35184
790.6	Other abnormal blood chemistry	Wales	1.19	247	20452
741.0	Symptoms and disorders of the joints	Total	0.14	704	497806
741.0	Symptoms and disorders of the joints	England	0.15	648	441576
741.0	Symptoms and disorders of the joints	Scotland	0.1	37	35576
741.0	Symptoms and disorders of the joints	Wales	0.09	19	20654
364.1	Corneal opacity	Total	0.03	163	482838
364.1	Corneal opacity	England	0.04	150	427807
364.1	Corneal opacity	Scotland	0.01	4	34924
364.1	Corneal opacity	Wales	0.04	9	20107
717.0	Polymyalgia Rheumatica	Total	0.39	1954	498474
717.0	Polymyalgia Rheumatica	England	0.41	1814	442247
717.0	Polymyalgia Rheumatica	Scotland	0.15	53	35602
717.0	Polymyalgia Rheumatica	Wales	0.42	87	20625
695.22	Pemphigus and pemphigoid	Total	0.03	138	494289
695.22	Pemphigus and pemphigoid	England	0.03	126	438463
695.22	Pemphigus and pemphigoid	Scotland	0.02	7	35347
695.22	Pemphigus and pemphigoid	Wales	0.02	5	20479
574.3	Cholecystitis without cholelithiasis	Total	0.78	3730	476419
574.3	Cholecystitis without cholelithiasis	England	0.77	3286	422984
574.3	Cholecystitis without cholelithiasis	Scotland	0.88	301	33758
574.3	Cholecystitis without cholelithiasis	Wales	0.72	143	19677
189.21	Malignant neoplasm of bladder	Total	0.59	2956	494561
189.21	Malignant neoplasm of bladder	England	0.61	2712	438816
189.21	Malignant neoplasm of bladder	Scotland	0.4	142	35259
189.21	Malignant neoplasm of bladder	Wales	0.5	102	20486
480.1	Bacterial pneumonia	Total	0.31	1503	483389
480.1	Bacterial pneumonia	England	0.31	1322	428850
480.1	Bacterial pneumonia	Scotland	0.34	119	34498
480.1	Bacterial pneumonia	Wales	0.31	62	20041
433.5	Cerebral aneurysm	Total	0.11	542	485596
433.5	Cerebral aneurysm	England	0.11	482	430981
433.5	Cerebral aneurysm	Scotland	0.09	32	34498
433.5	Cerebral aneurysm	Wales	0.14	28	20117
149.1	Cancer of oropharynx	Total	0.07	352	497546
149.1	Cancer of oropharynx	England	0.07	301	441528
149.1	Cancer of oropharynx	Scotland	0.1	37	35410
149.1	Cancer of oropharynx	Wales	0.07	14	20608
614.5	Inflammatory disease of cervix, vagina, and vulva	Total	0.04	207	489046
614.5	Inflammatory disease of cervix, vagina, and vulva	England	0.04	169	433752
614.5	Inflammatory disease of cervix, vagina, and vulva	Scotland	0.04	13	35155
614.5	Inflammatory disease of cervix, vagina, and vulva	Wales	0.12	25	20139
379.0	Other disorders of eye	Total	0.09	438	488734
379.0	Other disorders of eye	England	0.09	398	433154
379.0	Other disorders of eye	Scotland	0.06	21	35232
379.0	Other disorders of eye	Wales	0.09	19	20348
145.2	Cancer of tongue	Total	0.08	422	497546
145.2	Cancer of tongue	England	0.08	358	441528
145.2	Cancer of tongue	Scotland	0.11	39	35410
145.2	Cancer of tongue	Wales	0.12	25	20608
626.0	Disorders of menstruation and other abnormal bleeding from female genital tract	Total	0.44	2069	463077
626.0	Disorders of menstruation and other abnormal bleeding from female genital tract	England	0.45	1861	410816
626.0	Disorders of menstruation and other abnormal bleeding from female genital tract	Scotland	0.38	128	33335
626.0	Disorders of menstruation and other abnormal bleeding from female genital tract	Wales	0.42	80	18926
626.12	Excessive or frequent menstruation	Total	2.37	11256	463077
626.12	Excessive or frequent menstruation	England	2.4	10119	410816
626.12	Excessive or frequent menstruation	Scotland	1.86	633	33335
626.12	Excessive or frequent menstruation	Wales	2.59	504	18926
452.0	Other venous embolism and thrombosis	Total	0.19	839	449158
452.0	Other venous embolism and thrombosis	England	0.19	763	398385
452.0	Other venous embolism and thrombosis	Scotland	0.15	49	32456
452.0	Other venous embolism and thrombosis	Wales	0.15	27	18317
476.0	Allergic rhinitis	Total	0.4	1886	475549
476.0	Allergic rhinitis	England	0.42	1793	421847
476.0	Allergic rhinitis	Scotland	0.1	35	34033
476.0	Allergic rhinitis	Wales	0.29	58	19669
580.2	Nephrotic syndrome without mention of glomerulonephritis	Total	0.17	800	481142
580.2	Nephrotic syndrome without mention of glomerulonephritis	England	0.17	714	426660
580.2	Nephrotic syndrome without mention of glomerulonephritis	Scotland	0.12	41	34404
580.2	Nephrotic syndrome without mention of glomerulonephritis	Wales	0.22	45	20078
500.2	Pneumoconiosis	Total	0.08	378	482092
500.2	Pneumoconiosis	England	0.08	348	427822
500.2	Pneumoconiosis	Scotland	0.04	15	34254
500.2	Pneumoconiosis	Wales	0.07	15	20016
687.0	Symptoms affecting skin	Total	0.07	361	492407
687.0	Symptoms affecting skin	England	0.08	337	436728
687.0	Symptoms affecting skin	Scotland	0.03	12	35271
687.0	Symptoms affecting skin	Wales	0.06	12	20408
274.1	Gout	Total	0.64	3193	496808
274.1	Gout	England	0.7	3100	440566
274.1	Gout	Scotland	0.04	14	35622
274.1	Gout	Wales	0.38	79	20620
244.4	Hypothyroidism NOS	Total	4.2	20815	474858
244.4	Hypothyroidism NOS	England	4.43	19493	420321
244.4	Hypothyroidism NOS	Scotland	1.35	477	34885
244.4	Hypothyroidism NOS	Wales	4.12	845	19652
338.2	Chronic pain	Total	0.12	609	499238
338.2	Chronic pain	England	0.12	529	442986
338.2	Chronic pain	Scotland	0.09	33	35605
338.2	Chronic pain	Wales	0.23	47	20647
261.2	Vitamin B-complex deficiencies	Total	0.27	1364	495737
261.2	Vitamin B-complex deficiencies	England	0.28	1245	439679
261.2	Vitamin B-complex deficiencies	Scotland	0.17	61	35487
261.2	Vitamin B-complex deficiencies	Wales	0.28	58	20571
281.12	Other vitamin B12 deficiency anemia	Total	0.06	292	470418
281.12	Other vitamin B12 deficiency anemia	England	0.06	264	416771
281.12	Other vitamin B12 deficiency anemia	Scotland	0.03	9	34088
281.12	Other vitamin B12 deficiency anemia	Wales	0.1	19	19559
585.1	Acute renal failure	Total	1.89	9269	481142
585.1	Acute renal failure	England	1.92	8341	426660
585.1	Acute renal failure	Scotland	1.84	644	34404
585.1	Acute renal failure	Wales	1.39	284	20078
523.31	Acute periodontitis	Total	0.04	194	485832
523.31	Acute periodontitis	England	0.04	183	430313
523.31	Acute periodontitis	Scotland	0.02	7	35167
523.31	Acute periodontitis	Wales	0.02	4	20352
721.8	Other allied disorders of spine	Total	0.04	172	487642
721.8	Other allied disorders of spine	England	0.04	168	431958
721.8	Other allied disorders of spine	Scotland	0.01	2	35400
721.8	Other allied disorders of spine	Wales	0.01	2	20284
276.1	Electrolyte imbalance	Total	0.05	238	487225
276.1	Electrolyte imbalance	England	0.05	219	431890
276.1	Electrolyte imbalance	Scotland	0.04	13	35034
276.1	Electrolyte imbalance	Wales	0.03	6	20301
240.0	Simple and unspecified goiter	Total	0.18	847	474858
240.0	Simple and unspecified goiter	England	0.18	753	420321
240.0	Simple and unspecified goiter	Scotland	0.15	53	34885
240.0	Simple and unspecified goiter	Wales	0.21	41	19652
316.1	Polyneuropathy due to drugs	Total	0.02	112	458340
316.1	Polyneuropathy due to drugs	England	0.03	102	405356
316.1	Polyneuropathy due to drugs	Scotland	0.02	7	33888
316.1	Polyneuropathy due to drugs	Wales	0.02	3	19096
585.3	Chronic renal failure [CKD]	Total	0.98	4779	481142
585.3	Chronic renal failure [CKD]	England	1.01	4357	426660
585.3	Chronic renal failure [CKD]	Scotland	0.78	272	34404
585.3	Chronic renal failure [CKD]	Wales	0.74	150	20078
741.4	Joint effusions	Total	0.07	340	497806
741.4	Joint effusions	England	0.08	335	441576
741.4	Joint effusions	Scotland	0.01	4	35576
741.4	Joint effusions	Wales	0.0	1	20654
578.8	Hemorrhage of rectum and anus	Total	3.6	17395	466397
