PheCode	Phenotype	Age	Prevalence	Case	Controls
214.1	Lipoma of skin and subcutaneous tissue	Mixed	1.87	54	2836
214.1	Lipoma of skin and subcutaneous tissue	Other	1.69	108	6277
214.1	Lipoma of skin and subcutaneous tissue	White	1.31	6117	462244
191.11	Cancer of brain	Total	0.14	719	497969
191.11	Cancer of brain	Asian	0.09	9	9789
191.11	Cancer of brain	Black	0.05	4	8000
191.11	Cancer of brain	Chinese	0.06	1	1563
191.11	Cancer of brain	Mixed	0.1	3	2899
191.11	Cancer of brain	Other	0.16	10	6394
191.11	Cancer of brain	White	0.15	692	469324
724.9	Other unspecified back disorders	Total	0.14	683	487642
724.9	Other unspecified back disorders	Asian	0.06	6	9558
724.9	Other unspecified back disorders	Black	0.24	19	7799
724.9	Other unspecified back disorders	Chinese	0.0	0	1549
724.9	Other unspecified back disorders	Mixed	0.07	2	2837
724.9	Other unspecified back disorders	Other	0.14	9	6259
724.9	Other unspecified back disorders	White	0.14	647	459640
783.0	Fever of unknown origin	Total	1.19	5945	494483
783.0	Fever of unknown origin	Asian	2.25	221	9602
783.0	Fever of unknown origin	Black	1.52	122	7897
783.0	Fever of unknown origin	Chinese	0.96	15	1554
783.0	Fever of unknown origin	Mixed	1.31	38	2870
783.0	Fever of unknown origin	Other	1.49	96	6326
783.0	Fever of unknown origin	White	1.16	5453	466234
426.8	Other cardiac conduction disorders	Total	0.02	100	458792
426.8	Other cardiac conduction disorders	Asian	0.02	2	9129
426.8	Other cardiac conduction disorders	Black	0.0	0	7555
426.8	Other cardiac conduction disorders	Chinese	0.0	0	1498
426.8	Other cardiac conduction disorders	Mixed	0.07	2	2744
426.8	Other cardiac conduction disorders	Other	0.05	3	5953
426.8	Other cardiac conduction disorders	White	0.02	93	431913
250.6	Polyneuropathy in diabetes	Total	0.14	666	468659
250.6	Polyneuropathy in diabetes	Asian	0.32	26	8014
250.6	Polyneuropathy in diabetes	Black	0.17	12	7009
250.6	Polyneuropathy in diabetes	Chinese	0.07	1	1485
250.6	Polyneuropathy in diabetes	Mixed	0.15	4	2719
250.6	Polyneuropathy in diabetes	Other	0.28	16	5729
250.6	Polyneuropathy in diabetes	White	0.14	607	443703
366.1	Nonsenile Cataract	Total	0.02	112	466454
366.1	Nonsenile Cataract	Asian	0.11	9	8550
366.1	Nonsenile Cataract	Black	0.12	9	7305
366.1	Nonsenile Cataract	Chinese	0.07	1	1456
366.1	Nonsenile Cataract	Mixed	0.0	0	2756
366.1	Nonsenile Cataract	Other	0.12	7	5909
366.1	Nonsenile Cataract	White	0.02	86	440478
411.4	Coronary atherosclerosis	Total	5.77	27892	455461
411.4	Coronary atherosclerosis	Asian	10.95	1033	8404
411.4	Coronary atherosclerosis	Black	2.86	222	7536
411.4	Coronary atherosclerosis	Chinese	2.33	36	1509
411.4	Coronary atherosclerosis	Mixed	3.85	109	2724
411.4	Coronary atherosclerosis	Other	5.95	368	5821
411.4	Coronary atherosclerosis	White	5.73	26124	429467
537.0	Other disorders of stomach and duodenum	Total	1.11	5112	455544
537.0	Other disorders of stomach and duodenum	Asian	1.19	105	8710
537.0	Other disorders of stomach and duodenum	Black	1.22	90	7283
537.0	Other disorders of stomach and duodenum	Chinese	0.96	14	1441
537.0	Other disorders of stomach and duodenum	Mixed	0.74	20	2680
537.0	Other disorders of stomach and duodenum	Other	1.11	65	5771
537.0	Other disorders of stomach and duodenum	White	1.11	4818	429659
681.2	Cellulitis and abscess of face/neck	Total	0.14	701	484382
681.2	Cellulitis and abscess of face/neck	Asian	0.08	8	9484
681.2	Cellulitis and abscess of face/neck	Black	0.14	11	7768
681.2	Cellulitis and abscess of face/neck	Chinese	0.0	0	1554
681.2	Cellulitis and abscess of face/neck	Mixed	0.18	5	2827
681.2	Cellulitis and abscess of face/neck	Other	0.18	11	6232
681.2	Cellulitis and abscess of face/neck	White	0.15	666	456517
550.2	Diaphragmatic hernia	Total	8.26	39144	434812
550.2	Diaphragmatic hernia	Asian	7.42	698	8711
550.2	Diaphragmatic hernia	Black	5.3	407	7278
550.2	Diaphragmatic hernia	Chinese	3.43	53	1491
550.2	Diaphragmatic hernia	Mixed	6.4	179	2619
550.2	Diaphragmatic hernia	Other	7.23	443	5681
550.2	Diaphragmatic hernia	White	8.37	37364	409032
292.0	Neurological disorders	Total	0.17	829	489014
292.0	Neurological disorders	Asian	0.19	18	9629
292.0	Neurological disorders	Black	0.19	15	7839
292.0	Neurological disorders	Chinese	0.13	2	1560
292.0	Neurological disorders	Mixed	0.28	8	2845
292.0	Neurological disorders	Other	0.06	4	6249
292.0	Neurological disorders	White	0.17	782	460892
117.0	Mycoses	Total	0.04	215	496017
117.0	Mycoses	Asian	0.03	3	9738
117.0	Mycoses	Black	0.04	3	7939
117.0	Mycoses	Chinese	0.06	1	1560
117.0	Mycoses	Mixed	0.03	1	2881
117.0	Mycoses	Other	0.08	5	6364
117.0	Mycoses	White	0.04	202	467535
480.5	Bronchopneumonia and lung abscess	Total	0.12	603	483389
480.5	Bronchopneumonia and lung abscess	Asian	0.05	5	9481
480.5	Bronchopneumonia and lung abscess	Black	0.1	8	7777
480.5	Bronchopneumonia and lung abscess	Chinese	0.06	1	1546
480.5	Bronchopneumonia and lung abscess	Mixed	0.25	7	2829
480.5	Bronchopneumonia and lung abscess	Other	0.1	6	6182
480.5	Bronchopneumonia and lung abscess	White	0.13	576	455574
242.3	Exophthalmos	Total	0.04	175	474858
242.3	Exophthalmos	Asian	0.04	4	9198
242.3	Exophthalmos	Black	0.06	5	7728
242.3	Exophthalmos	Chinese	0.07	1	1500
242.3	Exophthalmos	Mixed	0.11	3	2771
242.3	Exophthalmos	Other	0.03	2	6099
242.3	Exophthalmos	White	0.04	160	447562
216.0	Benign neoplasm of skin	Total	2.21	11061	488548
216.0	Benign neoplasm of skin	Asian	1.25	123	9692
216.0	Benign neoplasm of skin	Black	0.87	70	7941
216.0	Benign neoplasm of skin	Chinese	1.66	26	1543
216.0	Benign neoplasm of skin	Mixed	2.03	59	2846
216.0	Benign neoplasm of skin	Other	1.47	94	6320
216.0	Benign neoplasm of skin	White	2.27	10689	460206
604.0	Disorders of penis	Total	0.22	1043	472891
604.0	Disorders of penis	Asian	0.26	24	9256
604.0	Disorders of penis	Black	0.18	14	7642
604.0	Disorders of penis	Chinese	0.26	4	1526
604.0	Disorders of penis	Mixed	0.14	4	2813
604.0	Disorders of penis	Other	0.1	6	6065
604.0	Disorders of penis	White	0.22	991	445589
601.8	Other inflammatory disorders of male genital organs	Total	0.08	386	474083
601.8	Other inflammatory disorders of male genital organs	Asian	0.12	11	9365
601.8	Other inflammatory disorders of male genital organs	Black	0.04	3	7630
601.8	Other inflammatory disorders of male genital organs	Chinese	0.0	0	1531
601.8	Other inflammatory disorders of male genital organs	Mixed	0.0	0	2822
601.8	Other inflammatory disorders of male genital organs	Other	0.05	3	6103
601.8	Other inflammatory disorders of male genital organs	White	0.08	369	446632
426.3	Bundle branch block	Total	0.1	479	458792
426.3	Bundle branch block	Asian	0.11	10	9129
426.3	Bundle branch block	Black	0.13	10	7555
426.3	Bundle branch block	Chinese	0.0	0	1498
426.3	Bundle branch block	Mixed	0.15	4	2744
426.3	Bundle branch block	Other	0.07	4	5953
426.3	Bundle branch block	White	0.1	451	431913
370.0	Keratitis	Total	0.04	188	486857
370.0	Keratitis	Asian	0.04	4	9489
370.0	Keratitis	Black	0.05	4	7733
370.0	Keratitis	Chinese	0.0	0	1536
370.0	Keratitis	Mixed	0.04	1	2846
370.0	Keratitis	Other	0.03	2	6218
370.0	Keratitis	White	0.04	177	459035
385.3	Cholesteatoma	Total	0.14	714	495303
385.3	Cholesteatoma	Asian	0.22	21	9683
385.3	Cholesteatoma	Black	0.08	6	7975
385.3	Cholesteatoma	Chinese	0.06	1	1548
385.3	Cholesteatoma	Mixed	0.03	1	2887
385.3	Cholesteatoma	Other	0.08	5	6354
385.3	Cholesteatoma	White	0.15	680	466856
333.0	Extrapyramidal disease and abnormal movement disorders	Total	0.11	532	480324
333.0	Extrapyramidal disease and abnormal movement disorders	Asian	0.07	7	9490
333.0	Extrapyramidal disease and abnormal movement disorders	Black	0.08	6	7710
333.0	Extrapyramidal disease and abnormal movement disorders	Chinese	0.0	0	1537
333.0	Extrapyramidal disease and abnormal movement disorders	Mixed	0.07	2	2810
333.0	Extrapyramidal disease and abnormal movement disorders	Other	0.13	8	6184
333.0	Extrapyramidal disease and abnormal movement disorders	White	0.11	509	452593
697.0	Sarcoidosis	Total	0.18	874	494289
697.0	Sarcoidosis	Asian	0.4	39	9638
697.0	Sarcoidosis	Black	0.72	57	7871
697.0	Sarcoidosis	Chinese	0.0	0	1549
697.0	Sarcoidosis	Mixed	0.24	7	2873
697.0	Sarcoidosis	Other	0.31	20	6340
697.0	Sarcoidosis	White	0.16	751	466018
965.3	Salicylates causing adverse effects in therapeutic use	Total	0.11	499	461001
965.3	Salicylates causing adverse effects in therapeutic use	Asian	0.08	7	9107
965.3	Salicylates causing adverse effects in therapeutic use	Black	0.08	6	7454
965.3	Salicylates causing adverse effects in therapeutic use	Chinese	0.07	1	1485
965.3	Salicylates causing adverse effects in therapeutic use	Mixed	0.08	2	2642
965.3	Salicylates causing adverse effects in therapeutic use	Other	0.05	3	5887
965.3	Salicylates causing adverse effects in therapeutic use	White	0.11	480	434426
338.1	Acute pain	Total	0.12	597	499238
338.1	Acute pain	Asian	0.2	20	9789
338.1	Acute pain	Black	0.27	22	7982
338.1	Acute pain	Chinese	0.06	1	1568
338.1	Acute pain	Mixed	0.21	6	2897
338.1	Acute pain	Other	0.2	13	6397
338.1	Acute pain	White	0.11	535	470605
420.3	Endocarditis	Total	0.21	1061	495513
420.3	Endocarditis	Asian	0.28	27	9725
420.3	Endocarditis	Black	0.16	13	7902
420.3	Endocarditis	Chinese	0.19	3	1560
420.3	Endocarditis	Mixed	0.1	3	2887
420.3	Endocarditis	Other	0.17	11	6361
420.3	Endocarditis	White	0.21	1004	467078
433.1	Occlusion and stenosis of precerebral arteries	Total	0.31	1517	485596
433.1	Occlusion and stenosis of precerebral arteries	Asian	0.31	30	9561
433.1	Occlusion and stenosis of precerebral arteries	Black	0.17	13	7776
433.1	Occlusion and stenosis of precerebral arteries	Chinese	0.0	0	1545
433.1	Occlusion and stenosis of precerebral arteries	Mixed	0.18	5	2833
433.1	Occlusion and stenosis of precerebral arteries	Other	0.22	14	6245
433.1	Occlusion and stenosis of precerebral arteries	White	0.32	1455	457636
300.13	Phobia	Total	0.23	1010	441655
300.13	Phobia	Asian	0.23	21	9056
300.13	Phobia	Black	0.4	30	7405
300.13	Phobia	Chinese	0.0	0	1505
300.13	Phobia	Mixed	0.24	6	2545
300.13	Phobia	Other	0.42	24	5695
300.13	Phobia	White	0.22	929	415449
579.2	Splenomegaly	Total	0.14	670	466397
579.2	Splenomegaly	Asian	0.11	10	9063
579.2	Splenomegaly	Black	0.13	10	7415
579.2	Splenomegaly	Chinese	0.07	1	1459
579.2	Splenomegaly	Mixed	0.15	4	2702
579.2	Splenomegaly	Other	0.17	10	5915
579.2	Splenomegaly	White	0.14	635	439843
454.11	Varicose veins of lower extremity, symptomtic	Total	0.23	1047	449158
454.11	Varicose veins of lower extremity, symptomtic	Asian	0.26	23	8842
454.11	Varicose veins of lower extremity, symptomtic	Black	0.19	14	7293
454.11	Varicose veins of lower extremity, symptomtic	Chinese	0.07	1	1399
454.11	Varicose veins of lower extremity, symptomtic	Mixed	0.04	1	2611
454.11	Varicose veins of lower extremity, symptomtic	Other	0.33	19	5783
454.11	Varicose veins of lower extremity, symptomtic	White	0.23	989	423230
571.5	Other chronic nonalcoholic liver disease	Total	0.58	2848	486179
571.5	Other chronic nonalcoholic liver disease	Asian	0.83	80	9535
571.5	Other chronic nonalcoholic liver disease	Black	0.5	39	7783
571.5	Other chronic nonalcoholic liver disease	Chinese	0.58	9	1532
571.5	Other chronic nonalcoholic liver disease	Mixed	0.53	15	2841
571.5	Other chronic nonalcoholic liver disease	Other	0.72	45	6215
571.5	Other chronic nonalcoholic liver disease	White	0.58	2660	458273
345.0	Epilepsy, recurrent seizures, convulsions	Total	0.96	4651	480324
345.0	Epilepsy, recurrent seizures, convulsions	Asian	0.82	78	9490
345.0	Epilepsy, recurrent seizures, convulsions	Black	0.81	63	7710
345.0	Epilepsy, recurrent seizures, convulsions	Chinese	0.32	5	1537
345.0	Epilepsy, recurrent seizures, convulsions	Mixed	0.64	18	2810
345.0	Epilepsy, recurrent seizures, convulsions	Other	0.87	54	6184
345.0	Epilepsy, recurrent seizures, convulsions	White	0.97	4433	452593
300.3	Obsessive-compulsive disorders	Total	0.05	224	441655
300.3	Obsessive-compulsive disorders	Asian	0.03	3	9056
300.3	Obsessive-compulsive disorders	Black	0.01	1	7405
300.3	Obsessive-compulsive disorders	Chinese	0.0	0	1505
300.3	Obsessive-compulsive disorders	Mixed	0.04	1	2545
300.3	Obsessive-compulsive disorders	Other	0.09	5	5695
300.3	Obsessive-compulsive disorders	White	0.05	214	415449
519.8	Other diseases of respiratory system, NEC	Total	2.74	13707	485913
519.8	Other diseases of respiratory system, NEC	Asian	3.23	317	9484
519.8	Other diseases of respiratory system, NEC	Black	2.47	198	7805
519.8	Other diseases of respiratory system, NEC	Chinese	1.15	18	1549
519.8	Other diseases of respiratory system, NEC	Mixed	2.66	77	2819
519.8	Other diseases of respiratory system, NEC	Other	2.74	176	6236
519.8	Other diseases of respiratory system, NEC	White	2.74	12921	458020
381.1	Otitis media	Total	0.28	1392	495303
381.1	Otitis media	Asian	0.4	39	9683
381.1	Otitis media	Black	0.18	14	7975
381.1	Otitis media	Chinese	0.51	8	1548
381.1	Otitis media	Mixed	0.07	2	2887
381.1	Otitis media	Other	0.19	12	6354
381.1	Otitis media	White	0.28	1317	466856
198.5	Secondary malignancy of brain/spine	Total	0.29	1311	447279
198.5	Secondary malignancy of brain/spine	Asian	0.12	11	9112
198.5	Secondary malignancy of brain/spine	Black	0.12	9	7346
198.5	Secondary malignancy of brain/spine	Chinese	0.0	0	1471
198.5	Secondary malignancy of brain/spine	Mixed	0.19	5	2658
198.5	Secondary malignancy of brain/spine	Other	0.26	15	5816
198.5	Secondary malignancy of brain/spine	White	0.3	1271	420876
285.22	Anemia in neoplastic disease	Total	0.14	651	470418
285.22	Anemia in neoplastic disease	Asian	0.1	9	8776
285.22	Anemia in neoplastic disease	Black	0.36	25	6955
285.22	Anemia in neoplastic disease	Chinese	0.0	0	1495
285.22	Anemia in neoplastic disease	Mixed	0.07	2	2702
285.22	Anemia in neoplastic disease	Other	0.08	5	5923
285.22	Anemia in neoplastic disease	White	0.14	610	444567
189.2	Cancer of bladder	Total	0.22	1086	494561
189.2	Cancer of bladder	Asian	0.16	16	9744
189.2	Cancer of bladder	Black	0.06	5	7977
189.2	Cancer of bladder	Chinese	0.0	0	1561
189.2	Cancer of bladder	Mixed	0.14	4	2878
189.2	Cancer of bladder	Other	0.08	5	6364
189.2	Cancer of bladder	White	0.23	1056	466037
386.2	Peripheral or central vertigo	Total	0.13	648	491074
386.2	Peripheral or central vertigo	Asian	0.17	16	9578
386.2	Peripheral or central vertigo	Black	0.1	8	7850
386.2	Peripheral or central vertigo	Chinese	0.06	1	1550
386.2	Peripheral or central vertigo	Mixed	0.17	5	2858
386.2	Peripheral or central vertigo	Other	0.21	13	6281
386.2	Peripheral or central vertigo	White	0.13	605	462957
969.0	Poisoning by psychotropic agents	Total	0.52	2430	461001
969.0	Poisoning by psychotropic agents	Asian	0.24	22	9107
969.0	Poisoning by psychotropic agents	Black	0.31	23	7454
969.0	Poisoning by psychotropic agents	Chinese	0.07	1	1485
969.0	Poisoning by psychotropic agents	Mixed	0.83	22	2642
969.0	Poisoning by psychotropic agents	Other	0.54	32	5887
969.0	Poisoning by psychotropic agents	White	0.53	2330	434426
415.0	Pulmonary heart disease	Total	1.09	5393	490240
415.0	Pulmonary heart disease	Asian	0.41	40	9683
415.0	Pulmonary heart disease	Black	1.01	80	7817
415.0	Pulmonary heart disease	Chinese	0.38	6	1556
415.0	Pulmonary heart disease	Mixed	0.83	24	2867
415.0	Pulmonary heart disease	Other	0.76	48	6297
415.0	Pulmonary heart disease	White	1.11	5195	462020
564.8	Abnormal findings on exam of gastrointestinal tract/ abdominal area	Total	0.66	2621	394601
564.8	Abnormal findings on exam of gastrointestinal tract/ abdominal area	Asian	0.58	47	8060
564.8	Abnormal findings on exam of gastrointestinal tract/ abdominal area	Black	0.64	43	6713
564.8	Abnormal findings on exam of gastrointestinal tract/ abdominal area	Chinese	0.5	7	1391
564.8	Abnormal findings on exam of gastrointestinal tract/ abdominal area	Mixed	0.67	16	2383
564.8	Abnormal findings on exam of gastrointestinal tract/ abdominal area	Other	0.55	29	5214
564.8	Abnormal findings on exam of gastrointestinal tract/ abdominal area	White	0.66	2479	370840
275.1	Disorders of iron metabolism	Total	0.2	972	496759
275.1	Disorders of iron metabolism	Asian	0.04	4	9772
275.1	Disorders of iron metabolism	Black	0.01	1	7968
275.1	Disorders of iron metabolism	Chinese	0.13	2	1566
275.1	Disorders of iron metabolism	Mixed	0.07	2	2886
275.1	Disorders of iron metabolism	Other	0.09	6	6375
275.1	Disorders of iron metabolism	White	0.2	957	468192
470.0	Septal Deviations/Turbinate Hypertrophy	Total	1.25	6011	475549
470.0	Septal Deviations/Turbinate Hypertrophy	Asian	1.67	158	9287
470.0	Septal Deviations/Turbinate Hypertrophy	Black	0.66	51	7646
470.0	Septal Deviations/Turbinate Hypertrophy	Chinese	0.93	14	1496
470.0	Septal Deviations/Turbinate Hypertrophy	Mixed	1.62	45	2738
470.0	Septal Deviations/Turbinate Hypertrophy	Other	1.59	98	6053
470.0	Septal Deviations/Turbinate Hypertrophy	White	1.24	5645	448329
386.3	Labyrinthitis	Total	0.21	1048	491074
386.3	Labyrinthitis	Asian	0.27	26	9578
386.3	Labyrinthitis	Black	0.25	20	7850
386.3	Labyrinthitis	Chinese	0.19	3	1550
386.3	Labyrinthitis	Mixed	0.1	3	2858
386.3	Labyrinthitis	Other	0.14	9	6281
386.3	Labyrinthitis	White	0.21	987	462957
938.2	Chronic dermatitis due to solar radiation	Total	0.08	377	494278
938.2	Chronic dermatitis due to solar radiation	Asian	0.0	0	9686
938.2	Chronic dermatitis due to solar radiation	Black	0.01	1	7918
938.2	Chronic dermatitis due to solar radiation	Chinese	0.0	0	1551
938.2	Chronic dermatitis due to solar radiation	Mixed	0.0	0	2864
938.2	Chronic dermatitis due to solar radiation	Other	0.06	4	6332
938.2	Chronic dermatitis due to solar radiation	White	0.08	372	465927
871.3	Open wound of foot except toe(s) alone	Total	0.05	239	488645
871.3	Open wound of foot except toe(s) alone	Asian	0.04	4	9640
871.3	Open wound of foot except toe(s) alone	Black	0.04	3	7893
871.3	Open wound of foot except toe(s) alone	Chinese	0.06	1	1557
871.3	Open wound of foot except toe(s) alone	Mixed	0.04	1	2843
871.3	Open wound of foot except toe(s) alone	Other	0.05	3	6297
871.3	Open wound of foot except toe(s) alone	White	0.05	227	460415
473.3	Paralysis/spasm of vocal cords or larynx	Total	0.09	407	475549
473.3	Paralysis/spasm of vocal cords or larynx	Asian	0.1	9	9287
473.3	Paralysis/spasm of vocal cords or larynx	Black	0.13	10	7646
473.3	Paralysis/spasm of vocal cords or larynx	Chinese	0.0	0	1496
473.3	Paralysis/spasm of vocal cords or larynx	Mixed	0.04	1	2738
473.3	Paralysis/spasm of vocal cords or larynx	Other	0.1	6	6053
473.3	Paralysis/spasm of vocal cords or larynx	White	0.08	381	448329
560.4	Other intestinal obstruction	Total	1.23	4905	394601
560.4	Other intestinal obstruction	Asian	0.81	66	8060
560.4	Other intestinal obstruction	Black	1.08	73	6713
560.4	Other intestinal obstruction	Chinese	0.64	9	1391
560.4	Other intestinal obstruction	Mixed	0.96	23	2383
560.4	Other intestinal obstruction	Other	1.04	55	5214
560.4	Other intestinal obstruction	White	1.25	4679	370840
184.0	Cancer of other female genital organs	Total	0.04	198	476572
