PheCode	Phenotype	Age	Prevalence	Case	Controls
781.0	Symptoms involving nervous and musculoskeletal systems	Female	0.56	1519	270847
781.0	Symptoms involving nervous and musculoskeletal systems	Male	0.61	1400	226658
227.2	Benign neoplasm of parathyroid gland	Total	0.11	561	498117
227.2	Benign neoplasm of parathyroid gland	Female	0.16	439	270815
227.2	Benign neoplasm of parathyroid gland	Male	0.05	122	227302
288.3	Eosinophilia	Total	0.02	105	489304
288.3	Eosinophilia	Female	0.02	44	266288
288.3	Eosinophilia	Male	0.03	61	223016
276.13	Hyperpotassemia	Total	0.36	1776	487225
276.13	Hyperpotassemia	Female	0.24	630	266084
276.13	Hyperpotassemia	Male	0.52	1146	221141
790.6	Other abnormal blood chemistry	Total	2.0	9998	490106
790.6	Other abnormal blood chemistry	Female	0.93	2525	269672
790.6	Other abnormal blood chemistry	Male	3.28	7473	220434
741.0	Symptoms and disorders of the joints	Total	0.14	704	497806
741.0	Symptoms and disorders of the joints	Female	0.15	403	270876
741.0	Symptoms and disorders of the joints	Male	0.13	301	226930
364.1	Corneal opacity	Total	0.03	163	482838
364.1	Corneal opacity	Female	0.02	64	263427
364.1	Corneal opacity	Male	0.05	99	219411
717.0	Polymyalgia Rheumatica	Total	0.39	1954	498474
717.0	Polymyalgia Rheumatica	Female	0.47	1278	271090
717.0	Polymyalgia Rheumatica	Male	0.3	676	227384
695.22	Pemphigus and pemphigoid	Total	0.03	138	494289
695.22	Pemphigus and pemphigoid	Female	0.03	79	268670
695.22	Pemphigus and pemphigoid	Male	0.03	59	225619
574.3	Cholecystitis without cholelithiasis	Total	0.78	3730	476419
574.3	Cholecystitis without cholelithiasis	Female	0.87	2260	256040
574.3	Cholecystitis without cholelithiasis	Male	0.66	1470	220379
189.21	Malignant neoplasm of bladder	Total	0.59	2956	494561
189.21	Malignant neoplasm of bladder	Female	0.27	744	270641
189.21	Malignant neoplasm of bladder	Male	0.98	2212	223920
480.1	Bacterial pneumonia	Total	0.31	1503	483389
480.1	Bacterial pneumonia	Female	0.22	588	264838
480.1	Bacterial pneumonia	Male	0.42	915	218551
433.5	Cerebral aneurysm	Total	0.11	542	485596
433.5	Cerebral aneurysm	Female	0.14	367	266169
433.5	Cerebral aneurysm	Male	0.08	175	219427
149.1	Cancer of oropharynx	Total	0.07	352	497546
149.1	Cancer of oropharynx	Female	0.03	93	271164
149.1	Cancer of oropharynx	Male	0.11	259	226382
614.5	Inflammatory disease of cervix, vagina, and vulva	Total	0.04	207	489046
614.5	Inflammatory disease of cervix, vagina, and vulva	Female	0.08	207	260989
614.5	Inflammatory disease of cervix, vagina, and vulva	Male	0.0	0	228057
379.0	Other disorders of eye	Total	0.09	438	488734
379.0	Other disorders of eye	Female	0.09	250	265636
379.0	Other disorders of eye	Male	0.08	188	223098
145.2	Cancer of tongue	Total	0.08	422	497546
145.2	Cancer of tongue	Female	0.05	139	271164
145.2	Cancer of tongue	Male	0.12	283	226382
626.0	Disorders of menstruation and other abnormal bleeding from female genital tract	Total	0.44	2069	463077
626.0	Disorders of menstruation and other abnormal bleeding from female genital tract	Female	0.87	2069	235021
626.0	Disorders of menstruation and other abnormal bleeding from female genital tract	Male	0.0	0	228056
626.12	Excessive or frequent menstruation	Total	2.37	11256	463077
626.12	Excessive or frequent menstruation	Female	4.57	11253	235021
626.12	Excessive or frequent menstruation	Male	0.0	3	228056
452.0	Other venous embolism and thrombosis	Total	0.19	839	449158
452.0	Other venous embolism and thrombosis	Female	0.16	402	244561
452.0	Other venous embolism and thrombosis	Male	0.21	437	204597
476.0	Allergic rhinitis	Total	0.4	1886	475549
476.0	Allergic rhinitis	Female	0.39	1033	260917
476.0	Allergic rhinitis	Male	0.4	853	214632
580.2	Nephrotic syndrome without mention of glomerulonephritis	Total	0.17	800	481142
580.2	Nephrotic syndrome without mention of glomerulonephritis	Female	0.11	297	264094
580.2	Nephrotic syndrome without mention of glomerulonephritis	Male	0.23	503	217048
500.2	Pneumoconiosis	Total	0.08	378	482092
500.2	Pneumoconiosis	Female	0.01	22	264623
500.2	Pneumoconiosis	Male	0.16	356	217469
687.0	Symptoms affecting skin	Total	0.07	361	492407
687.0	Symptoms affecting skin	Female	0.07	191	267934
687.0	Symptoms affecting skin	Male	0.08	170	224473
274.1	Gout	Total	0.64	3193	496808
274.1	Gout	Female	0.16	446	271718
274.1	Gout	Male	1.21	2747	225090
244.4	Hypothyroidism NOS	Total	4.2	20815	474858
244.4	Hypothyroidism NOS	Female	6.3	16928	251658
244.4	Hypothyroidism NOS	Male	1.71	3887	223200
338.2	Chronic pain	Total	0.12	609	499238
338.2	Chronic pain	Female	0.14	374	271671
338.2	Chronic pain	Male	0.1	235	227567
261.2	Vitamin B-complex deficiencies	Total	0.27	1364	495737
261.2	Vitamin B-complex deficiencies	Female	0.28	762	269608
261.2	Vitamin B-complex deficiencies	Male	0.27	602	226129
281.12	Other vitamin B12 deficiency anemia	Total	0.06	292	470418
281.12	Other vitamin B12 deficiency anemia	Female	0.07	174	254494
281.12	Other vitamin B12 deficiency anemia	Male	0.05	118	215924
585.1	Acute renal failure	Total	1.89	9269	481142
585.1	Acute renal failure	Female	1.27	3405	264094
585.1	Acute renal failure	Male	2.63	5864	217048
523.31	Acute periodontitis	Total	0.04	194	485832
523.31	Acute periodontitis	Female	0.04	110	264064
523.31	Acute periodontitis	Male	0.04	84	221768
721.8	Other allied disorders of spine	Total	0.04	172	487642
721.8	Other allied disorders of spine	Female	0.04	96	265073
721.8	Other allied disorders of spine	Male	0.03	76	222569
276.1	Electrolyte imbalance	Total	0.05	238	487225
276.1	Electrolyte imbalance	Female	0.05	120	266084
276.1	Electrolyte imbalance	Male	0.05	118	221141
240.0	Simple and unspecified goiter	Total	0.18	847	474858
240.0	Simple and unspecified goiter	Female	0.27	689	251658
240.0	Simple and unspecified goiter	Male	0.07	158	223200
316.1	Polyneuropathy due to drugs	Total	0.02	112	458340
316.1	Polyneuropathy due to drugs	Female	0.02	59	254795
316.1	Polyneuropathy due to drugs	Male	0.03	53	203545
585.3	Chronic renal failure [CKD]	Total	0.98	4779	481142
585.3	Chronic renal failure [CKD]	Female	0.72	1921	264094
585.3	Chronic renal failure [CKD]	Male	1.3	2858	217048
741.4	Joint effusions	Total	0.07	340	497806
741.4	Joint effusions	Female	0.06	158	270876
741.4	Joint effusions	Male	0.08	182	226930
578.8	Hemorrhage of rectum and anus	Total	3.6	17395	466397
578.8	Hemorrhage of rectum and anus	Female	3.58	9460	254455
578.8	Hemorrhage of rectum and anus	Male	3.61	7935	211942
626.4	Premenstrual tension syndromes	Total	0.04	174	463077
626.4	Premenstrual tension syndromes	Female	0.07	174	235021
626.4	Premenstrual tension syndromes	Male	0.0	0	228056
818.0	Intracranial hemorrhage (injury)	Total	0.04	182	498860
818.0	Intracranial hemorrhage (injury)	Female	0.02	57	271843
818.0	Intracranial hemorrhage (injury)	Male	0.06	125	227017
301.2	Antisocial/borderline personality disorder	Total	0.05	204	441655
301.2	Antisocial/borderline personality disorder	Female	0.06	140	245022
301.2	Antisocial/borderline personality disorder	Male	0.03	64	196633
513.8	Disorders of diaphragm	Total	0.05	240	499660
513.8	Disorders of diaphragm	Female	0.01	38	272020
513.8	Disorders of diaphragm	Male	0.09	202	227640
527.2	Sialoadenitis	Total	0.1	497	492610
527.2	Sialoadenitis	Female	0.11	307	268020
527.2	Sialoadenitis	Male	0.08	190	224590
53.1	Herpes zoster with nervous system complications	Total	0.03	151	492293
53.1	Herpes zoster with nervous system complications	Female	0.03	75	267844
53.1	Herpes zoster with nervous system complications	Male	0.03	76	224449
315.2	Speech and language disorder	Total	0.03	143	499375
315.2	Speech and language disorder	Female	0.02	54	271962
315.2	Speech and language disorder	Male	0.04	89	227413
366.3	Traumatic cataract	Total	0.03	141	466454
366.3	Traumatic cataract	Female	0.01	35	253224
366.3	Traumatic cataract	Male	0.05	106	213230
159.0	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	Total	1.55	7509	477326
159.0	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	Female	1.25	3297	260716
159.0	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	Male	1.91	4212	216610
694.2	Other dyschromia	Total	0.23	1134	494289
694.2	Other dyschromia	Female	0.26	703	268670
694.2	Other dyschromia	Male	0.19	431	225619
728.71	Contracture of palmar fascia [Dupuytren's disease]	Total	0.74	3522	470973
728.71	Contracture of palmar fascia [Dupuytren's disease]	Female	0.33	861	256374
728.71	Contracture of palmar fascia [Dupuytren's disease]	Male	1.22	2661	214599
596.1	Bladder neck obstruction	Total	0.53	2571	480785
596.1	Bladder neck obstruction	Female	0.04	98	264689
596.1	Bladder neck obstruction	Male	1.13	2473	216096
285.0	Other anemias	Total	3.68	17958	470418
285.0	Other anemias	Female	3.95	10460	254494
285.0	Other anemias	Male	3.36	7498	215924
474.0	Acute and chronic tonsillitis	Total	0.12	556	475549
474.0	Acute and chronic tonsillitis	Female	0.09	226	260917
474.0	Acute and chronic tonsillitis	Male	0.15	330	214632
478.0	Throat pain	Total	0.11	514	475549
478.0	Throat pain	Female	0.11	300	260917
478.0	Throat pain	Male	0.1	214	214632
800.1	Fracture of neck of femur	Total	0.06	282	495626
800.1	Fracture of neck of femur	Female	0.06	170	269827
800.1	Fracture of neck of femur	Male	0.05	112	225799
380.4	Impacted cerumen	Total	0.09	463	498502
380.4	Impacted cerumen	Female	0.09	231	271409
380.4	Impacted cerumen	Male	0.1	232	227093
987.0	Toxic effect of other gases, fumes, or vapors	Total	0.03	132	499814
987.0	Toxic effect of other gases, fumes, or vapors	Female	0.02	43	272085
987.0	Toxic effect of other gases, fumes, or vapors	Male	0.04	89	227729
669.0	Complications of labor and delivery NEC	Total	0.71	3503	489956
669.0	Complications of labor and delivery NEC	Female	1.32	3501	261902
669.0	Complications of labor and delivery NEC	Male	0.0	2	228054
458.1	Orthostatic hypotension	Total	0.51	2419	467602
458.1	Orthostatic hypotension	Female	0.39	1000	256794
458.1	Orthostatic hypotension	Male	0.67	1419	210808
523.0	Gingival and periodontal diseases	Total	0.14	668	485832
523.0	Gingival and periodontal diseases	Female	0.14	378	264064
523.0	Gingival and periodontal diseases	Male	0.13	290	221768
622.1	Polyp of corpus uteri	Total	2.12	10504	484324
622.1	Polyp of corpus uteri	Female	3.94	10504	256265
622.1	Polyp of corpus uteri	Male	0.0	0	228059
726.3	Bursitis	Total	0.16	753	470973
726.3	Bursitis	Female	0.07	182	256374
726.3	Bursitis	Male	0.27	571	214599
277.4	Disorders of bilirubin excretion	Total	0.11	543	498010
277.4	Disorders of bilirubin excretion	Female	0.06	164	271215
277.4	Disorders of bilirubin excretion	Male	0.17	379	226795
575.8	Other disorders of biliary tract	Total	0.33	1578	476419
575.8	Other disorders of biliary tract	Female	0.4	1032	256040
575.8	Other disorders of biliary tract	Male	0.25	546	220379
747.11	Cardiac shunt/ heart septal defect	Total	0.16	798	496162
747.11	Cardiac shunt/ heart septal defect	Female	0.15	416	270568
747.11	Cardiac shunt/ heart septal defect	Male	0.17	382	225594
225.1	Benign neoplasm of brain, cranial nerves, meninges	Total	0.22	1106	497969
225.1	Benign neoplasm of brain, cranial nerves, meninges	Female	0.27	729	271005
225.1	Benign neoplasm of brain, cranial nerves, meninges	Male	0.17	377	226964
556.0	Ulceration of the lower GI tract	Total	0.15	611	394601
556.0	Ulceration of the lower GI tract	Female	0.15	322	212610
556.0	Ulceration of the lower GI tract	Male	0.16	289	181991
427.41	Ventricular fibrillation and flutter	Total	0.11	513	458792
427.41	Ventricular fibrillation and flutter	Female	0.04	107	255264
427.41	Ventricular fibrillation and flutter	Male	0.2	406	203528
705.8	Hyperhidrosis	Total	0.18	897	488374
705.8	Hyperhidrosis	Female	0.14	373	266110
705.8	Hyperhidrosis	Male	0.24	524	222264
458.0	Hypotension	Total	0.37	1732	467602
458.0	Hypotension	Female	0.36	923	256794
458.0	Hypotension	Male	0.38	809	210808
529.1	Glossitis	Total	0.09	437	492610
529.1	Glossitis	Female	0.09	230	268020
529.1	Glossitis	Male	0.09	207	224590
622.0	Polyp of female genital organs	Total	0.06	281	484324
622.0	Polyp of female genital organs	Female	0.11	281	256265
622.0	Polyp of female genital organs	Male	0.0	0	228059
481.0	Influenza	Total	0.13	648	483389
481.0	Influenza	Female	0.13	340	264838
481.0	Influenza	Male	0.14	308	218551
395.4	Nonrheumatic pulmonary valve disorders	Total	0.04	194	489731
395.4	Nonrheumatic pulmonary valve disorders	Female	0.03	74	267511
395.4	Nonrheumatic pulmonary valve disorders	Male	0.05	120	222220
479.0	Other upper respiratory disease	Total	1.11	5349	475549
479.0	Other upper respiratory disease	Female	0.94	2472	260917
479.0	Other upper respiratory disease	Male	1.32	2877	214632
443.9	Peripheral vascular disease, unspecified	Total	0.8	3930	488142
443.9	Peripheral vascular disease, unspecified	Female	0.43	1158	267338
443.9	Peripheral vascular disease, unspecified	Male	1.24	2772	220804
41.0	Bacterial infection NOS	Total	1.94	9444	477621
41.0	Bacterial infection NOS	Female	1.73	4597	261072
41.0	Bacterial infection NOS	Male	2.19	4847	216549
627.0	Menopausal and postmenopausal disorders	Total	0.16	737	463077
627.0	Menopausal and postmenopausal disorders	Female	0.31	737	235021
627.0	Menopausal and postmenopausal disorders	Male	0.0	0	228056
385.0	Other disorders of middle ear and mastoid	Total	0.04	189	495303
385.0	Other disorders of middle ear and mastoid	Female	0.03	93	269679
385.0	Other disorders of middle ear and mastoid	Male	0.04	96	225624
577.3	Cyst and pseudocyst of pancreas	Total	0.11	571	497285
577.3	Cyst and pseudocyst of pancreas	Female	0.11	295	270799
577.3	Cyst and pseudocyst of pancreas	Male	0.12	276	226486
480.3	Pneumonia due to fungus (mycoses)	Total	0.04	180	483389
480.3	Pneumonia due to fungus (mycoses)	Female	0.02	66	264838
480.3	Pneumonia due to fungus (mycoses)	Male	0.05	114	218551
609.2	Abnormal spermatozoa	Total	0.04	196	472891
609.2	Abnormal spermatozoa	Female	0.0	0	272355
609.2	Abnormal spermatozoa	Male	0.1	196	200536
619.4	Noninflammatory disorders of vagina	Total	0.42	2078	488638
619.4	Noninflammatory disorders of vagina	Female	0.79	2077	260580
619.4	Noninflammatory disorders of vagina	Male	0.0	1	228058
574.12	Cholelithiasis with other cholecystitis	Total	1.55	7484	476419
574.12	Cholelithiasis with other cholecystitis	Female	2.04	5343	256040
574.12	Cholelithiasis with other cholecystitis	Male	0.96	2141	220379
807.0	Fracture of ribs	Total	0.07	369	495626
807.0	Fracture of ribs	Female	0.04	121	269827
807.0	Fracture of ribs	Male	0.11	248	225799
573.9	Abnormal serum enzyme levels	Total	0.07	342	486179
573.9	Abnormal serum enzyme levels	Female	0.05	127	265153
573.9	Abnormal serum enzyme levels	Male	0.1	215	221026
378.1	Strabismus (not specified as paralytic)	Total	0.25	1225	488734
378.1	Strabismus (not specified as paralytic)	Female	0.26	703	265636
378.1	Strabismus (not specified as paralytic)	Male	0.23	522	223098
433.0	Cerebrovascular disease	Total	0.47	2281	485596
433.0	Cerebrovascular disease	Female	0.36	973	266169
433.0	Cerebrovascular disease	Male	0.59	1308	219427
38.2	Gram positive septicemia	Total	0.16	748	477621
38.2	Gram positive septicemia	Female	0.11	289	261072
38.2	Gram positive septicemia	Male	0.21	459	216549
278.3	Localized adiposity	Total	0.02	102	481189
278.3	Localized adiposity	Female	0.03	81	261600
278.3	Localized adiposity	Male	0.01	21	219589
272.9	Unspecified disorder of lipoid metabolism	Total	0.09	399	446989
272.9	Unspecified disorder of lipoid metabolism	Female	0.06	152	250736
272.9	Unspecified disorder of lipoid metabolism	Male	0.13	247	196253
426.9	Cardiac pacemaker/device in situ	Total	0.07	334	458792
426.9	Cardiac pacemaker/device in situ	Female	0.03	87	255264
426.9	Cardiac pacemaker/device in situ	Male	0.12	247	203528
455.0	Hemorrhoids	Total	6.6	31735	449158
455.0	Hemorrhoids	Female	6.25	16299	244561
455.0	Hemorrhoids	Male	7.02	15436	204597
615.0	Endometriosis	Total	1.01	4975	489046
615.0	Endometriosis	Female	1.87	4975	260989
615.0	Endometriosis	Male	0.0	0	228057
523.1	Gingivitis	Total	0.03	156	485832
523.1	Gingivitis	Female	0.03	92	264064
523.1	Gingivitis	Male	0.03	64	221768
874.0	Complication of amputation stump	Total	0.05	240	488645
874.0	Complication of amputation stump	Female	0.03	71	268058
874.0	Complication of amputation stump	Male	0.08	169	220587
733.0	Other disorders of bone and cartilage	Total	0.24	1186	483416
733.0	Other disorders of bone and cartilage	Female	0.37	955	258848
733.0	Other disorders of bone and cartilage	Male	0.1	231	224568
79.0	Viral infection	Total	0.75	3745	492293
79.0	Viral infection	Female	0.86	2314	267844
79.0	Viral infection	Male	0.63	1431	224449
610.8	Other specified benign mammary dysplasias	Total	0.18	863	491692
610.8	Other specified benign mammary dysplasias	Female	0.32	855	263990
610.8	Other specified benign mammary dysplasias	Male	0.0	8	227702
198.6	Secondary malignancy of bone	Total	0.78	3538	447279
198.6	Secondary malignancy of bone	Female	0.67	1637	243022
198.6	Secondary malignancy of bone	Male	0.92	1901	204257
550.4	Umbilical hernia	Total	1.22	5353	434812
550.4	Umbilical hernia	Female	0.61	1504	245216
550.4	Umbilical hernia	Male	1.99	3849	189596
383.0	Otosclerosis	Total	0.08	391	495303
383.0	Otosclerosis	Female	0.09	242	269679
383.0	Otosclerosis	Male	0.07	149	225624
571.51	Cirrhosis of liver without mention of alcohol	Total	0.22	1073	486179
571.51	Cirrhosis of liver without mention of alcohol	Female	0.14	385	265153
571.51	Cirrhosis of liver without mention of alcohol	Male	0.31	688	221026
771.0	Musculoskeletal symptoms referable to limbs	Total	0.23	1161	498117
771.0	Musculoskeletal symptoms referable to limbs	Female	0.23	636	271054
771.0	Musculoskeletal symptoms referable to limbs	Male	0.23	525	227063
253.0	Disorders of the pituitary gland and its hypothalamic control	Total	0.03	138	494804
